#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC8300;Our armies now stand poised to take part in the [Root.Religion.GetCrusadeName] for the [Root.Location.Kingdom.GetFullBaseName].;Nos armées, assurées de la victoire, sont prêtes à prendre part à la [Root.Religion.GetCrusadeName] pour [Root.Location.Kingdom.GetFullBaseName]'.;Unsere Armeen stehen bereit, um sich am [Root.Religion.GetCrusadeName] vom [Root.Location.Kingdom.GetFullBaseName] zu beteiligen.;;Nuestros ejercitos se encuentran preparados para formar parte en la [Root.Religion.GetCrusadeName] por [Root.Location.Kingdom.GetFullBaseName].;;;;;;;;;x
#ca_culture_west_african_1;Small Free Warrior Lodge;;kleine Kriegerhütte;;Campamento pequeño para los Guerreros;;;;;;;;;x
#ca_culture_west_african_2;Free Warrior Lodge;;Kriegerhütte;;Campamento para los Guerreros;;;;;;;;;x
#ca_culture_west_african_3;Large Free Warrior Lodge;;große Kriegerhütte;;Campamento grande para los Guerreros;;;;;;;;;x
#ca_culture_west_african_4;Great Free Warrior Lodge;;riesige Kriegerhütte;;Campamento enorme para los Guerreros;;;;;;;;;x
ca_culture_west_african_1;Free Warrior Lodge;Huttes de guerriers libres;Kriegerhütte;;Campamento para los Guerreros;;;;;;;;;x
ca_culture_west_african_2;Free Warrior Lodge;Huttes de guerriers libres;Kriegerhütte;;Campamento para los Guerreros;;;;;;;;;x
ca_culture_west_african_3;Free Warrior Lodge;Huttes de guerriers libres;Kriegerhütte;;Campamento para los Guerreros;;;;;;;;;x
ca_culture_west_african_4;Free Warrior Lodge;Huttes de guerriers libres;Kriegerhütte;;Campamento para los Guerreros;;;;;;;;;x
CB_NAME_INVASION;Invasion of [Title.GetBaseName];Invasion de [Title.GetBaseName];Invasion von [Title.GetBaseName];;Invasión de [Title.GetBaseName];;;;;;;;;x
WAR_NAME_INVASION;$ORDER$$FIRST_ADJ$ Invasion of $OTHER_TITLE$;$ORDER$Invasion $FIRST_ADJ$ de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$e Invasion von $OTHER_TITLE$;;Invasión de $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_DEC_INVASION;$FIRST_ADJ$ Invasion of $SECOND$;Invasion $FIRST_ADJ$ de $SECOND$;$FIRST_ADJ$e Invasion von $SECOND$;;Invasión $FIRST_ADJ$ de $SECOND$;;;;;;;;;x
GAIN_SETTLEMENT_UNDER_TITLE_EFFECT;Gain all Holdings owned by $GIVER$ in the $REGION$;Obtenir toutes les propriétés possédées par $GIVER$ en $REGION$;Erhalte alle Besitztümer von $GIVER$ in $REGION$;;Gana todas las posesiones de $GIVER$ en $REGION$;;;;;;;;;x
VASSALIZE_OR_TAKE_UNDER_TITLE_EFFECT;Vassalize or take everything held by $GIVER$ in the $REGION$;Vassaliser ou prendre toutes les possessions de $GIVER$ en $REGION$;Vasallisiere oder erhalte alle Besitztümer von $GIVER$ in $REGION$;;Haz vasallas o toma todas las posesiones de $GIVER$ en $REGION$;;;;;;;;;x
OFFER_PEACE_INTERACTION_DEMAND;These are the terms of your surrender:;Voici les termes de votre reddition : ;Dies sind die Bedingungen für Eure Kapitulation;;Estas son las condiciones de tu rendición:;;;;;;;;;x
OFFER_PEACE_INTERACTION_WHITE;We propose a White Peace under these terms:;Nous proposons une paix blanche selon ces termes : ;Wir schlagen einen Weißen Frieden unter diesen Bedingungen vor:;;Proponemos una paz blanca bajo estas condiciones:;;;;;;;;;x
OFFER_PEACE_INTERACTION_SURRENDER;We surrender under these terms:;Nous offrons notre reddition selon ces termes : ;Wir kapitulieren unter diesen Bedingungen:;;Nos redimos bajo estas condiciones:;;;;;;;;;x
DYNA_FILTER;Filter;Filtre;Filter;;Filtrar;;;;;;;;;x
DYNA_F_ALL;All;Tous;Alle;;Todos;;;;;;;;;x
DYNA_F_ONLYMEN;Only Men;Hommes;Männer;;Sólo hombres;;;;;;;;;x
DYNA_F_ONLYMEN_TT;Filters away all childless women;Afficher ou masquer les femmes sans enfant;Filtert alle kinderlosen Frauen heraus;;Descartar a todas las mujeres sin hijos;;;;;;;;;x
DYNA_F_ONLYLANDED;Only Landed;Terriens;Landtitel;;Sólo gobernantes;;;;;;;;;x
DYNA_F_ONLYLANDED_TT;Filters away all unlanded characters that have no children;Afficher ou masquer les personnages sans terre ni enfant;Filtert alle landlosen Charaktere ohne Kinder heraus;;Descartar a todos los personajes no gobernantes y sin hijos;;;;;;;;;x
DYNA_F_ONLYALIVE;Only Alive;En vie;Lebende;;Sólo vivos;;;;;;;;;x
DYNA_F_ONLYALIVE_TT;Filters away all dead characters that had no children;Afficher ou masquer les personnages morts sans enfant;Filtert alle toten Charaktere ohne Kinder heraus;;Descartar a todos los personajes muertos y sin hijos;;;;;;;;;x
invasion_succ_tip;§Y[Root.GetTitledFirstName]§! takes all occupied territory.\n§Y[Root.GetTitledFirstName]§! becomes the new §Y[This.GetRulerTitle] of [This.GetBaseName]§!.\n; -§Y[Root.GetTitledFirstName]§! obtient tous les territoires occupés.\n§Y[Root.GetTitledFirstName]§! devient le nouveau §Y[This.GetRulerTitle] de [This.GetBaseName]§!.\n;§Y[Root.GetTitledFirstName]§! erhält alle besetzten Gebiete.\n§Y[Root.GetTitledFirstName]§! wird der neue §Y[This.GetRulerTitle] von [This.GetBaseName]§!.\n;;§Y[Root.GetTitledFirstName]§! toma todos los territorios ocupados. \n§Y[Root.GetTitledFirstName]§! se convierte en el nuevo §Y[This.GetRulerTitle] de [This.GetBaseName]§!.\n;;;;;;;;;x
#tribal_invasion_succ_tip;§Y[Root.GetTitledFirstName]§! takes all occupied territory.\n§Y[Root.GetTitledFirstName]§! takes or vassalizes all titles in the §Y[This.GetFullBaseName]§!.\n;;§Y[Root.GetTitledFirstName]§! erhält alle besetzten Gebiete.\n§Y[Root.GetTitledFirstName]§! erhält oder vasallisiert alle Titel in §Y[This.GetFullBaseName]§!.\n;;§Y[Root.GetTitledFirstName]§! toma todos los territorios ocupados.\n§Y[Root.GetTitledFirstName]§! toma o hace vasallos todos los títulos de §Y[This.GetFullBaseName]§!.\n;;;;;;;;;x
PART_SCALED_PRESTIGE_EFFECT;§Y$WHO$§!: $DIRECTION$ $VALUE$ Prestige from war contribution.\n;§Y$WHO$§! : $DIRECTION$ $VALUE$ points de prestige pour la contribution à l'effort de guerre.\n;§Y$WHO$§!: $DIRECTION$ $VALUE$ Prestige durch Kriegsbeitrag\n;;§Y$WHO$§!: $DIRECTION$ $VALUE$ Prestigio por su contribución bélica. \n;;;;;;;;;x
PART_SCALED_PIETY_EFFECT;§Y$WHO$§!: $DIRECTION$ $VALUE$ $PIETYNAME$ from war contribution.\n;§Y$WHO$§!: $DIRECTION$ $VALUE$ en $PIETYNAME$ pour la contribution à l'effort de guerre.\n;§Y$WHO$§!: $DIRECTION$ $VALUE$ $PIETYNAME$ durch Kriegsbeitrag\n;;§Y$WHO$§!: $DIRECTION$ $VALUE$ $PIETYNAME$ por su contribución bélica. \n;;;;;;;;;x
NUM_OF_REALM_COUNTIES_LESS;Less than §Y$NUM$§! Counties held within the §Y$TITLE$§!;Moins de §Y$NUM$§! comtés contrôlés par §Y$TITLE$§!;Hält weniger als §Y$NUM$§! Grafschaften innerhalb von §Y$TITLE$§!;;Menos de §Y$NUM$§! condados dominados por §Y$TITLE$§!;;;;;;;;;x
NUM_OF_REALM_COUNTIES_AT_LEAST;At least §Y$NUM$§! Counties held within the §Y$TITLE$§!;Au moins §Y$NUM$§! comtés contrôlés par §Y$TITLE$§!;Hält mindestens §Y$NUM$§! Grafschaften innerhalb von §Y$TITLE$§!;;Al menos §Y$NUM$§! condados dominados por §Y$TITLE$§!;;;;;;;;;x
SwordOfIslamDLC;The Sword of Islam;L'Épée de l'Islam (The Sword of Islam);Sword of Islam;;Espada del Islam;;;;;;;;;x
AfricanUnitPackDLC;African Unit Pack;Pack d'unités africaines;African Unit Pack;;Pack de Unidades Africanas;;;;;;;;;x
SongsOfTheCaliphDLC;Songs of the Caliph;Les Chants du Calife;Songs of the Caliph;;Canciones del Califa;;;;;;;;;x
opinion_subjugated;Subjugated;Assujettissement;Unterworfen;;Subyugado;;;;;;;;;x
opinion_imprisoned_child;Imprisoned my Child;A emprisonné mon enfant ;Hat mein Kind eingekerkert;;Encarcelé a mi hijo;;;;;;;;;x
opinion_executed_child;Executed my Child;A exécuté mon enfant ;Hat mein Kind hingerichtet;;Ejecuté a mi hijo;;;;;;;;;x
INTERACTION_CANNOT_GRANT_TO_PRISONERS;§Y[Recipient.GetTitledFirstName]§! must not be imprisoned;§Y[Recipient.GetTitledFirstName]§! ne doit pas être en prison;§Y[Recipient.GetTitledFirstName]§! darf nicht eingekerkert sein;;§Y[Recipient.GetTitledFirstName]§! no debería estar encarcelado;;;;;;;;;x
IS_NOT_IN_REVOLT;Is NOT in revolt;Ne s'est pas révolté;Ist NICHT in Revolte;;NO está llevando a cabo una revuelta;;;;;;;;;x
IS_IN_REVOLT;Is in revolt;Est en train de se révolter;Ist in Revolte;;Está llevando a cabo una revuelta;;;;;;;;;x
EVTDESC38220;[From.GetFirstName] asks 'How can I best serve the [Root.Religion.GetName] faith?';[From.GetFirstName] demande « Comment pourrais-je au mieux servir la foi [Root.Religion.GetName] ? »;Wie kann ich dem [Root.Religion.GetName]en Glauben am besten dienen?;;[From.GetFirstName] te pregunta '¿Cómo puedo servir mejor a la fe [Root.Religion.GetName]?';;;;;;;;;x
EVTOPTA38220;Be brave against our enemies!;Soit brave face à nos ennemis !;Sei mutig gegenüber unseren Feinden!;;¡Se valiente contra tus enemigos!;;;;;;;;;x
EVTOPTB38220;Be just to all its children;Soit juste avec tous ses enfants;Sei gerecht zu all seinen Kindern;;¡Se justo con todos sus hijos!;;;;;;;;;x
INHERIT_EFFECT_UNKNOWN;§Y$ABDICATOR$§! abdicates.\n;§Y$ABDICATOR$§! abdique.\n;§Y$ABDICATOR$§! dankt ab.\n;;§Y$ABDICATOR$§! abdica. \n;;;;;;;;;x
YEARLY_DEC_CHANGE;§YChange due to other factors this year:§!\n;§YVariations dues à d'autres circonstances cette année : §!\n;§YVeränderung aufgrund anderer Faktoren in diesem Jahr:§!\n;;§YCambios debidos a otros factores durante este año:§!\n;;;;;;;;;x
EVENTS;Events;Événements;Ereignisse;;Eventos;;;;;;;;;x
TITLEGRANTS;Title grants;Titres octroyés;Titelgewährungen;;Concesión de Títulos;;;;;;;;;x
INTERACTION_CANNOT_JOIN_OUSIDER_VS_LIEGE;Cannot join an outside attacker against our liege;Ne peut pas rejoindre une attaque étrangère contre notre seigneur lige;Kann keinem reichsfremden Angriff gegen unseren Lehnsherrn beitreten;;No podemos unirnos a un atacante extranjero contra nuestro señor;;;;;;;;;x
INTERACTION_REQUIRES_YOUNG_FEMALE;§Y$FEMALE$§! is too old;§Y$FEMALE$§! est trop vielle;§Y$FEMALE$§! ist zu alt;;§Y$FEMALE$§! es demasiado vieja;;;;;;;;;x
EXECUTE_IMPRISONED_INTERACTION_6;Since I am Muslim and §Y[Recipient.GetTitledFirstName]§! is of my dynasty, only [Recipient.GetPossPronoun] parents might care.;Étant donné que je suis musulman et que §Y[Recipient.GetTitledFirstName]§! est de ma dynastie, seuls ses parents pourraient s'en offenser.;Da ich Muslim bin und §Y[Recipient.GetTitledFirstName]§! meiner Dynastie angehört, werden sich nur [Recipient.GetPossPronoun]e Eltern dafür interessieren.;;Como soy musulmán y §Y[Recipient.GetTitledFirstName]§! es de mi dinastía, sólo le importará a [Recipient.GetPossPronoun] padres;;;;;;;;;x
IMPRISON_INTERACTION_6;Since I am Muslim and §Y[Recipient.GetTitledFirstName]§! is of my dynasty, only [Recipient.GetPossPronoun] parents might care.;Étant donné que je suis musulman et que §Y[Recipient.GetTitledFirstName]§! est de ma dynastie, seuls ses parents pourraient s'en offenser.;Da ich Muslim bin und §Y[Recipient.GetTitledFirstName]§! meiner Dynastie angehört, werden sich nur [Recipient.GetPossPronoun]e Eltern dafür interessieren.;;Como soy musulmán y §Y[Recipient.GetTitledFirstName]§! es de mi dinastía, sólo le importará a [Recipient.GetPossPronoun] padres;;;;;;;;;x
DECADENT_RELATIVES;Decadent Relatives;Parents décadents;Dekadente Verwandte;;Familiares Decadentes;;;;;;;;;x
DECADENCE_CHANGE;Decadence Change per Month;Variation de décadence mensuelle;Dekadenzanstieg pro Monat;;Cambio mensual de la decadencia;;;;;;;;;x
EVTDESC89030;You have toiled long and hard for your husband, [Root.Spouse.GetTitledFirstName], and even given him a son. But he has other sons not of your blood who will one day have designs upon the throne, and your son may be killed as a pretender. Perhaps it would be best to strike first...;Vous avez travaillé dur et longtemps pour votre mari,[Root.Spouse.GetTitledFirstName], et lui avez même fait don d'un fils. Mais il a d'autres fils qui ne sont pas de votre sang qui un jour auront des vues sur le trône. Votre fils pourrait être tué en tant que prétendant. Peut-être serait-il mieux de frapper la première...  ;Sie haben sich lang und hart für ihren Ehemann [Root.Spouse.GetTitledFirstName] abgeplagt und ihm sogar einen Sohn geschenkt. Er hat jedoch noch andere Söhne, die nicht ihren Lenden entsprungen sind und die eines Tages um den Thron kämpfen und ihren Sohn als Thronanwärter umbringen könnten. Vielleicht ist es besser, zuerst zuzuschlagen...;;Te has desvivido por tu marido, [Root.Spouse.GetTitledFirstName], incluso le has dado un hijo. Pero tiene hijos que no son tuyos que aspirarán al trono, y tu hijo puede ser asesinado por ser un pretendiente. Tal vez deberías dar el primer golpe...;;;;;;;;;x
EVTDESC89032;One of your wives, [From.GetFirstName], has been caught trying to serve a cup of poisoned tea to one of your sons born by a different wife. Only your son's keen senses revealed the beverage for the vile poison it was before he drank from the cup. It seems her goal is to improve the influence and standing of her own offspring with you...;L'une de vos femmes, [From.GetFirstName], a été prise en train de servir une coupe de thé empoisonné à l'un de vos fils né d'une autre femme. Seul les sens acérés de votre fils a révélé que la boisson n'était qu'un atroce poison avant qu'il ne trempe ses lèvres dans la coupe. Il semble que le but de votre femme soit d'améliorer l'influence et la position de son propre fils à votre égard... ;Eine Eurer Frauen, [From.GetFirstName], wurde dabei erwischt, wie sie einem Eurer Söhne von einer anderen Frau eine Tasse vergifteten Tee servierte. Einzig den scharfen Sinnen Eures Sohnes ist es zu verdanken, dass er das Getränk als niederträchtiges Gift erkannte, bevor er es trank. Es scheint, als wäre es das Ziel Eurer Frau, den Einfluss und das Ansehen ihrer eigenen Nachkommen in Euren Augen zu verbessern...;;Una de tus esposas, [From.GetFirstName], ha sido descubierta intentando servir un vaso de té envenenado a un de tus hijos con otra de tus esposas. Sólo los rapidos reflejos de tu hijo le hicieron darse cuenta del brebaje envenenado antes de beberlo. Parece que su motivación era aumentar la influencia e importancia de su prole ante tí...;;;;;;;;;x
EVTDESC89034;One of your sons has mysteriously perished after becoming suddenly ill. Though you and your advisors suspect foul play, you have no idea where to place the blame...;L'un de vos fils a mystérieusement péri après être tombé soudainement malade. Bien que vous et vos conseillés suspectiez un jeu de dupe, vous n'avez aucune idée de qui blâmer...;Einer Eurer Söhne ist unter mysteriösen Umständen verstorben, nachdem er ganz plötzlich erkrankt war. Obwohl sowohl ihr als auch Eure Berater ein Verbrechen vermuten, habt Ihr doch keine Ahnung, wer dafür verantwortlich sein könnte...;;Uno de tus hijos ha muerto en misteriosas circunstancias después de enfermar repentinamente. Aunque tus consejeros y tú sospechais que se trataba de intrigas palaciegas, no teníais ni idea de a quien culpar por ello...;;;;;;;;;x
EVTDESC89035;One of your sons has perished after being served a cup of poisoned tea by [From.GetFirstName], your treacherous wife! It seems she murdered him in an effort to improve the influence and standing of her own offspring with you.;Un de vos enfants est passé de vie à trépas après qu'[From.GetFirstName], votre traîtresse de femme, lui ait servi une coupe de thé empoisonné! Il semblerait qu'elle l'aie assassiné afin d'améliorer l'influence et le statut de sa propre descendance auprès de vous;Einer Eurer Söhne ist verstorben, nachdem ihm von [From.GetFirstName], Eurer verräterischen Frau, eine Tasse vergifteter Tee serviert worden war. Es scheint, als habe sie ihn ermordet, um den Einfluss und das Ansehen ihrer eigenen Nachkommen in Euren Augen zu verbessern.;;¡Uno de tus hijos a fallecido después de beber de una copa de té envenenado que le sirvió [From.GetFirstName], la traidora de tu esposa!. Parece que lo asesinó en un intento de aumentar la influencia e importancia de sus hijos ante tí.;;;;;;;;;x
EVTTOOLTIP86166;Bread is shared.;Le pain est rompu.;Brot wird verteilt;;Compartamos el pan;;;;;;;;;x
EVTTOOLTIP86167;Informed you will not join him.;L'informer que vous n'allez pas vous joindre à lui.;Informiert, dass Ihr Euch ihm nicht anschließen werdet.;;Informale de que no te unirás a él;;;;;;;;;x
HEAD_OF_DYNASTY;Head of Dynasty;Chef de la dynastie;Dynastie-Oberhaupt;;Jefe de la Dinastía;;;;;;;;;x
