#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
INSULT_HUNCHBACK;hunchback;de bossu;Bucklige;;jorobado /a;;;;;;;;;x
INSULT_CROOKED;crooked;malhonnête;Krumme;;torcido/a;;;;;;;;;x
INSULT_LISPER;lisper;de zozoteur;Lispler;;ceceante;;;;;;;;;x
INSULT_FALTERING;faltering;indécis;Zögernde Gestalten;;balbuceante;;;;;;;;;x
INSULT_STUTTERING;stuttering;bègue;Stotterer;;tartamudo;;;;;;;;;x
INSULT_GORGON;gorgon;de gorgone;Gorgonen;;gorgona;;;;;;;;;x
INSULT_IDIOT;idiot;idiot;Idioten;;idiota;;;;;;;;;x
INSULT_TORTURER;torturer;de tortionnaire;Folterer;;torturador/a;;;;;;;;;x
INSULT_LECHER;lecher;d'obsédé;Lüstlinge;;lascivo;;;;;;;;;x
INSULT_LECHEROUS;lecherous;dépravé;Lüsterne;;libidinoso;;;;;;;;;x
INSULT_GLUTTON;glutton;de glouton;Fette;;glotón/ona;;;;;;;;;x
INSULT_GORGING;gorging;goinfre;Fettwanste;;hartarse;;;;;;;;;x
INSULT_VENAL;venal;corrompu;Korrupte;;venal;;;;;;;;;x
INSULT_INDOLENT;indolent;indolent;Träge;;indolente;;;;;;;;;x
INSULT_EVIL;evil;de diable;Böse;;malo/a;;;;;;;;;x
INSULT_ENVIOUS;envious;envieux;Neidische;;envidioso/a;;;;;;;;;x
INSULT_HARRIDAN;harridan;de mégère;Xanthippen;;bruja;;;;;;;;;x
INSULT_RAGING;raging;enragé;Wüteriche;;furioso/a;;;;;;;;;x
INSULT_DECEITFUL;deceitful;fourbe;Hinterlistige;;engañoso/a;;;;;;;;;x
INSULT_CRAVEN;craven;lâche;Feige;;temeroso/a;;;;;;;;;x
INSULT_COWARD;coward;de veule;Feiglinge;;cobarde;;;;;;;;;x
INSULT_SCATTERBRAIN;scatterbrain;de tête de linotte;Wirrköpfe;;cabeza de chorlito;;;;;;;;;x
INSULT_ERRATIC;erratic;fantasque;Launische;;errático/a;;;;;;;;;x
INSULT_BIGOT;bigot;de sectaire;Eiferer;;fanático/a;;;;;;;;;x
INSULT_BIGOTED;bigoted;fanatique;Eifernde;;intolerante;;;;;;;;;x
INSULT_PARANOID;paranoid;paranoïaque;Paranoide;;paranoico;;;;;;;;;x
INSULT_FOOL;fool;de bouffon;Narren;;bobo;;;;;;;;;x
INSULT_GULLIBLE;gullible;crédule;Naive;;crédulo/a;;;;;;;;;x
INSULT_CRUEL;cruel;cruel;Grausame;;cruel;;;;;;;;;x
INSULT_BRUTE;brute;de brute;Ungehobelte;;bruto/a;;;;;;;;;x
INSULT_FIEND;fiend;de maniaque;Unholde;;amigo;;;;;;;;;x
INSULT_CALLOUS;callous;insensible;Herzlose;;insensible;;;;;;;;;x
INSULT_WANTON;wanton;dévergondé;Schamlose;;displicente;;;;;;;;;x
INSULT_SENILE;senile;sénile;Senile;;senil;;;;;;;;;x
INSULT_CRIPPLE;cripple;d'éclopé;Krüppel;;inválido/a;;;;;;;;;x
INSULT_VEGETABLE;vegetable;de légume;Apalliker;;vegetal;;;;;;;;;x
INSULT_BESOTTED;besotted;follement épris;Berauschte;;embobado/a;;;;;;;;;x
INSULT_DRUNKARD;drunkard;d'ivrogne;Säufer;;borracho;;;;;;;;;x
INSULT_UNCLEAN;unclean;impur;Unreine;;sucio/a;;;;;;;;;x
INSULT_LEPER;leper;de lépreux;Lepröse;;leproso/a;;;;;;;;;x
INSULT_BAT;bat;de chauve-souris;Wahnwitzige;;murciélago;;;;;;;;;x
INSULT_DEMONIC;demonic;démoniaque;Dämonische;;demoníaco/a;;;;;;;;;x
INSULT_DEMENTED;demented;dément;Demente;;loco/a;;;;;;;;;x
INSULT_LUNATIC;lunatic;de lunatique;Irre;;lunático/a;;;;;;;;;x
INSULT_LUGUBRIOUS;lugubrious;lugubre;Trauerklöße;;lúgubre;;;;;;;;;x
INSULT_CRAZED;crazed;dingue;Durchgedrehte;;delirante;;;;;;;;;x
INSULT_DEVIL_WOMAN;devil-woman;de femme du diable;Teufelsweiber;;diablesa;;;;;;;;;x
INSULT_WARLOCK;warlock;de démoniste;Hexer;;brujo;;;;;;;;;x
INSULT_EFFEMINATE;effeminate;efféminé;Weibische;;afeminado/a;;;;;;;;;x
INSULT_UNMANNED;unmanned;émasculé;Entmannte;;castrado;;;;;;;;;x
INSULT_EUNUCH;eunuch;d'eunuque;Eunuchen;;eunuco;;;;;;;;;x
INSULT_BLIND;blind;aveugle;Blinde;;ciego;;;;;;;;;x
INSULT_PEASANT;peasant;de paysan;Bauern;;campesino;;;;;;;;;x
INSULT_PEASANT_WOMAN;peasant woman;de paysanne;Bäuerinnen;;campesina;;;;;;;;;x
INSULT_LOWBORN;lowborn;de basse extraction;Niedriggeborene;;de humilde cuna;;;;;;;;;x
INSULT_HERESIARCH;heresiarch;d'hérésiarque;Häresiarchen;;heresiarca;;;;;;;;;x
INSULT_SYBARITE;sybarite;de sybarite;Schlemmer;;sibarita;;;;;;;;;x
INSULT_DECADENT;decadent;décadent;Dekadente;;decadente;;;;;;;;;x
INSULT_WHOREMONGER;whoremonger;de fornicateur;Hurengänger;;putero;;;;;;;;;x
INSULT_WHORING;whoring;débauché;Hurende;;putear;;;;;;;;;x
INSULT_DEBASED;debased;avili;Heruntergekommene;;degradar;;;;;;;;;x
INSULT_TEMPTRESS;temptress;de tentatrice;Verführerinnen;;tentadora;;;;;;;;;x
INSULT_DODDERER;dodderer;de débris;Tattrige;;tembloroso;;;;;;;;;x
INSULT_DEBAUCHER;debaucher;de débauché;Schwelger;;corruptor;;;;;;;;;x
INSULT_LITTLE;little;feluette;Kleine;;pequeño;;;;;;;;;x
INSULT_DEGENERATE;degenerate;dégénéré;Degenerierte;;degenerado/a;;;;;;;;;x
INSULT_PERVERTED;perverted;pervers;Perverse;;pervertido/a;;;;;;;;;x
INSULT_TROLLOP;trollop;de traînée;Flittchen;;mujerzuela;;;;;;;;;x
INSULT_PRUNE;prune;de rabat-joie;Sauertöpfige;;atontado/a;;;;;;;;;x
INSULT_PRUDE;prude;de prude;Prüde;;mojigato/a;;;;;;;;;x
INSULT_PRUDISH;prudish;pudibond;Zimperliesen;;mojigato/a;;;;;;;;;x
INSULT_BORE;bore;de raseur;Langweiler;;pesado;;;;;;;;;x
INSULT_IDLER;idler;de fainéant;Nichtsnutze;;ocioso/a;;;;;;;;;x
INSULT_COVETOUS;covetous;avare;Gierschlunde;;codicioso/a;;;;;;;;;x
INSULT_SOFT;soft;mollasson;Weichliche Gestalten;;tonto/a;;;;;;;;;x
INSULT_SPIDER;spider;d'araignée;Spinnen;;araña;;;;;;;;;x
INSULT_WUSSY;wussy;chochotte;Memmen;;nenaza;;;;;;;;;x
INSULT_TIMID;timid;timide;Zaghafte;;tímido/a;;;;;;;;;x
INSULT_COY;coy;offensé;Schüchterne;;reservado/a;;;;;;;;;x
INSULT_RAPACIOUS;rapacious;rapace;Raubgierige;;rapaz;;;;;;;;;x
INSULT_GRASPING;grasping;cupide;Habgierige;;avaricioso/a;;;;;;;;;x
INSULT_UNBELIEVER;unbeliever;de mécréant;Ungläubige;;no creyente;;;;;;;;;x
INSULT_NARROWMINDED;narrow-minded;à l'esprit étroit;Engstirnige;;estrecho de miras;;;;;;;;;x
COMPL_VIVACIOUS;vivacious;enjoué;lebhafte;;vivaz;;;;;;;;;x
COMPL_DEMURE;demure;discret;züchtige;;remilgado/a;;;;;;;;;x
COMPL_SINCERE;sincere;sincère;aufrichtige;;sincero/a;;;;;;;;;x
COMPL_FORTHRIGHT;forthright;franc;aufrechte;;directo/a;;;;;;;;;x
COMPL_ROGUE;rogue;fripouille;skrupellose;;pícaro/a;;;;;;;;;x
COMPL_RAFFISH;raffish;canaille;verwegene;;disoluto/a;;;;;;;;;x
COMPL_AFFABLE;affable;affable;umgängliche;;afable;;;;;;;;;x
COMPL_WIT;wit;intelligent;scharfsinnige;;ingenioso;;;;;;;;;x
COMPL_DEVIL;devil;ténébreux;teuflische;;demonio;;;;;;;;;x
COMPL_IMPISH;impish;espiègle;schelmische;;travieso;;;;;;;;;x
COMPL_PIRATE;pirate;pirate;piratenhafte;;pirata;;;;;;;;;x
COMPL_BERSERKER;berserker;berserk;berserkerhafte;;berserker;;;;;;;;;x
COMPL_SAOSHYANT;Saoshyant;Saoshyant;saoschjante;;Saoshyant;;;;;;;;;x
COMPL_VALKYRIE;valkyrie;valkyrie;walkürenhafte;;Valquiria;;;;;;;;;x
COMPL_VIKING;viking;de viking;wikingerhafte;;vikingo/a;;;;;;;;;x
COMPL_FAIR;fair;juste;hübsche;;limpio/a;;;;;;;;;x
COMPL_BEAUTY;beauty;beauté;schöne;;belleza;;;;;;;;;x
COMPL_HANDSOME;handsome;beau;stattliche;;guapo/a;;;;;;;;;x
COMPL_BRILLIANT;brilliant;brillant;brillante;;brillante;;;;;;;;;x
COMPL_GENIUS;genius;génie;geniale;;genio;;;;;;;;;x
COMPL_STRONG;strong;fort;starke;;fuerte;;;;;;;;;x
COMPL_SCHOLAR;scholar;érudit;belesene;;erudito;;;;;;;;;x
COMPL_LEARNED;learned;éduqué;gebildete;;distinguido/a;;;;;;;;;x
COMPL_MYSTIC;mystic;mystique;mystisch interessierte;;místico;;;;;;;;;x
COMPL_POET;poet;poète;poetische;;poeta/poetisa;;;;;;;;;x
COMPL_CHASTE;chaste;chaste;keusche;;casto/a;;;;;;;;;x
COMPL_GOOD;good;bon;gute;;bueno/a;;;;;;;;;x
COMPL_DILIGENT;diligent;diligent;fleißige;;diligente;;;;;;;;;x
COMPL_KINDLY;kindly;bienveillant;nette;;amable;;;;;;;;;x
COMPL_KINDHEARTED;kindhearted;au grand cœur;gutherzige;;amable;;;;;;;;;x
COMPL_BRAVE;brave;brave;mutige;;valiente;;;;;;;;;x
COMPL_PROUD;proud;fier;stolze;;orgulloso/a;;;;;;;;;x
COMPL_HUMBLE;humble;humble;demütige;;humilde;;;;;;;;;x
COMPL_JUST;just;juste;gerechte;;justo/a;;;;;;;;;x
COMPL_RIGHTEOUS;righteous;vertueux;rechtschaffene;;virtuoso/a;;;;;;;;;x
COMPL_SAYYID;Sayyid;Sayyid;sayyidische;;Sayyid;;;;;;;;;x
COMPL_SAYYIDA;Sayyida;Sayyida;sayyidahafte;;Sayyida;;;;;;;;;x
COMPL_PILGRIM;pilgrim;pèlerin;pilgerhafte;;peregrino;;;;;;;;;x
COMPL_MIRZA;mirza;mirza;mirzahafte;;mirza;;;;;;;;;x
COMPL_HAJJAJ;Hajjaj;hajjaj;hadschihafte;;Hajjaj;;;;;;;;;x
COMPL_MUJAHID;Mujahid;moudjahidine;mudschahedinnische;;Mujahid;;;;;;;;;x
COMPL_CRUSADER;Crusader;croisé;kreuzritterhafte;;Cruzado;;;;;;;;;x
COMPL_HAFIZ;Hafiz;hafiz;hafizhafte;;Hafiz;;;;;;;;;x
COMPL_FAQIH;Faqih;faqih;faqihhafte;;Faqih;;;;;;;;;x
COMPL_WISE;wise;sage;weise;;sabio/a;;;;;;;;;x
COMPL_PURPLE_BORN;purple-born;né dans le pourpre;purpurngeborene;;nacido/a en la púrpura;;;;;;;;;x
COMPL_AUGUSTUS;Augustus;auguste;augustinische;;Augusto;;;;;;;;;x
COMPL_HOLY_WARRIOR;holy warrior;guerrier saint;heiligekriegerhafte;;guerrero sagrado;;;;;;;;;x
COMPL_MONK;monk;moine;mönchische;;monje;;;;;;;;;x
COMPL_NUN;nun;nonne;nonnenhafte;;monja;;;;;;;;;x
COMPL_CHARMER;charmer;charmeur;charmante;;encantador/a;;;;;;;;;x
COMPL_CHARMING;charming;charmant;charmante;;encantador/a;;;;;;;;;x
COMPL_RAVISHING;ravishing;ravissante;hinreißende;;deslumbrante;;;;;;;;;x
COMPL_ENCHANTRESS;enchantress;enchanteresse;bezaubernde;;seductora;;;;;;;;;x
COMPL_FETCHING;fetching;superbe;reizende;;atractivo/a;;;;;;;;;x
COMPL_GREAT;great;éminent;große;;gran;;;;;;;;;x
COMPL_SWEET;sweet;doux;süße;;dulce;;;;;;;;;x
COMPL_DEAR;dear;cher;liebliche;;querido/a;;;;;;;;;x
COMPL_LORD;lord;seigneur;fürstliche;;señor;;;;;;;;;x
COMPL_LADY;lady;dame;fürstliche;;señora;;;;;;;;;x
COMPL_SEDUCER;seducer;séducteur;verführische;;seductor;;;;;;;;;x
COMPL_PLEASANT;pleasant;plaisant;angenehme;;agradable;;;;;;;;;x
COMPL_LEVELHEADED;levelheaded;calme;nüchterne;;sensato/a;;;;;;;;;x
COMPL_WRY;wry;narquois;krumme;;irónico;;;;;;;;;x
AIREASON_UNFAITHFULNESS;Unfaithfulness;Infidélité;Untreue;;Infidelidad;;;;;;;;;x
HAS_NOT_POLYGAMY;Does not have Polygamy;Ne possède pas polygamie;Hat keine Polygamie;;No tiene poligamia;;;;;;;;;x
HAS_POLYGAMY;Has Polygamy;Possède polygamie;Hat Polygamie;;Tiene poligamia;;;;;;;;;x
HAS_NOT_CONCUBINAGE;Does not have Concubinage;Ne possède pas concubinage;Hat kein Konkubinat;;No tiene concubinato;;;;;;;;;x
HAS_CONCUBINAGE;Has Concubinage;Possède concubinage;Hat ein Konkubinat;;Tiene concubinato;;;;;;;;;x
DIVORCE_INTERACTION_2;Divorce §Y[Recipient.GetTitledFirstName]§! for [Recipient.GetPossPronoun] proven unfaithfulness! [Recipient.GetPossPronounCap] close relatives will still be insulted (§R$OPINION$§! opinion)...;Divorcer de §Y[Recipient.GetTitledFirstName]§! pour son infidélité irréfutable ! Ses proches se sentiront quand même insultés (opinion §R$OPINION$§!)...;Scheidung von §Y[Recipient.GetTitledFirstName]§! aufgrund ihrer erwiesenen Untreue. Ihre nahen Verwandten werden dies trotzdem als Beleidigung auffassen (§R$OPINION$§! Meinung).;;¡Divórciate de §Y[Recipient.GetTitledFirstName] por su probada infidelidad! Sus parientes cercanos se seguirán sintiendo insultados (§R$OPINION$§! opinion)...;;;;;;;;;x
ASK_FOR_DIVORCE_INTERACTION_2;Ask §Y[Actor.RelHead.GetTitledFirstName]§W for a divorce from §Y[Actor.Spouse.GetFirstName]§W. Due to [Actor.Spouse.GetPossPronoun] unfaithfulness, the request will not be denied and will cost nothing. However, it will still be viewed as an insult by [Actor.Spouse.GetPossPronoun] relatives.;Demander à §Y[Actor.RelHead.GetTitledFirstName]§W de divorcer de §Y[Actor.Spouse.GetFirstName]§W. En raison de son infidélité, la demande ne coûtera rien, et ne sera pas rejetée. Cependant, cela sera toujours perçu comme une insulte par ses proches.;Bittet §Y[Actor.RelHead.GetTitledFirstName]§W um eine Scheidung von §Y[Actor.Spouse.GetFirstName]§W. Wegen [Actor.Spouse.GetPossPronoun] Untreue wird das Ersuchen erfolgreich und kostenlos sein. [Actor.Spouse.GetPossPronoun] Verwandten werden es dennoch als Beleidigung auffassen.;; Pida a §Y[Actor.RelHead.GetTitledFirstName]§Y el divorcio de §Y[Actor.Spouse.GetFirstName]§Y. Debido a la infidelidad de [Actor.Spouse.GetPossPronoun], la solicitud no se le puede negar y no costará nada. Sin embargo, todavía será visto como un insulto por los parientes de [Actor.Spouse.GetPossPronoun]. ;;;;;;;;;x
EVTOPTA301_DESC;[From.GetFirstName] is declared a legitimate [From.GetSonDaughter] with full inheritance rights.\n;[From.GetFirstName] est désormais votre [From.GetSonDaughter] légitime, et bénéficie des droits complets d'héritage.\n;[From.GetFirstName] wird als [From.GetSonDaughter] anerkannt und erhält das uneingeschränkte Recht zu erben.;;[From.GetFirstName] es proclamado [From.GetSonDaughter] legítimo, con todos los derechos de herencia.;;;;;;;;;x
EVTOPTB301_DESC;[From.GetFirstName] remains illegitimate, but is sanctioned as my [From.GetSonDaughter] and can be married off to form alliances. If [From.GetSubjectPronoun] ever has children, a new dynasty will be created for that line.\n;[From.GetFirstName] demeure illégitime, mais c'est officiellement votre [From.GetSonDaughter], et son mariage pourrait forger des alliances. Ses éventuels enfants et leurs descendants seront d'une nouvelle dynastie.\n;[From.GetFirstName] bleibt illegitim, wird aber als [From.GetSonDaughter] anerkannt und kann zu Bündniszwecken verheiratet werden. Sollte [From.GetSubjectPronoun] Kinder haben, wird aus dieser Linie eine neue Dynastie entstehen.;;[From.GetFirstName] sigue siendo ilegítimo, pero se aprueba como mi [From.GetSonDaughter] y puede casarse para formar alianzas. Si [From.GetSubjectPronoun] alguna vez tendrá niños, nacerá una nueva dinastía será creado de esa línea.;;;;;;;;;x
EVTOPTC301_DESC;[From.GetFirstName] is denounced as a bastard with an unknown father, having no official connection to me at all.\n;On dénonce [From.GetFirstName] comme enfant illégitime de père inconnu qui ne possède aucun lien officiel avec votre personne.\n;[From.GetFirstName] wird als Bastard eines Unbekannten gebrandmarkt und hat offiziell keinerlei Beziehung zu mir.;;[From.GetFirstName] es proclamado como un bastardo de padre desconocido, sin ninguna conexión oficial conmigo en absoluto.;;;;;;;;;x
EVTDESC404_KF;My [GetFromRelation] [From.GetFirstName] is pregnant and I can't possibly be the father! The realm is already astir with gossip - everyone knows [From.FatherOfUnborn.GetTitledName] is the real father.;Ma [GetFromRelation] [From.GetFirstName] est enceinte et il est impossible que je sois le père ! Les rumeurs courent déjà dans tout le royaume, et tout le monde sait que [From.FatherOfUnborn.GetTitledName] est le vrai père.;Meine [GetFromRelation] [From.GetFirstName] ist schwanger und ich kann unmöglich der Vater sein! Das Reich ist voller Gerüchte. Jeder weiß, dass in Wirklichkeit [From.FatherOfUnborn.GetTitledName] der Vater ist.;;Mi [GetFromRelation] [From.GetFirstName] está embarazada ¡Y no puedo ser el padre, por nada! El reino ya bulle de chismes -todos saben que [From.FatherOfUnborn.GetTitledName] es el verdadero padre.;;;;;;;;;x
EVTDESC404_2;My [GetFromRelation] [From.GetFirstName] tells me she is pregnant, but that can't be right, can it?;Ma [GetFromRelation] [From.GetFirstName] me dit qu'elle est enceinte, mais cela doit être une erreur, n'est-ce pas ?;Meine [GetFromRelation] [From.GetFirstName] ist schwanger. Aber da stimmt doch etwas nicht, oder?;;Mi [GetFromRelation] [From.GetFirstName] dice estar embarazada, pero eso no puede ser, ¿no?;;;;;;;;;x
EVTOPTB404;Denounce them both as traitors!;Les dénoncer tous les deux en tant que traîtres !;Stellt sie beide als Verräter bloß!;;¡Condenad a ambos como traidores! ;;;;;;;;;x
EVTDESC21001;I have thought it over, and I cannot be the father of my [GetFromRelation] [From.GetFirstName]'s baby. As it grows in her belly, I have trouble sleeping. I must put this matter to rest!;J'ai réfléchi. C'est pratiquement impossible que l'enfant de ma [GetFromRelation] [From.GetFirstName] soit le mien. Alors que le bébé grandit dans son ventre, je peine à dormir. Je dois oublier tout ça !;Wenn ich darüber nachdenke, kann ich unmöglich der Vater des Kindes meiner [GetFromRelation] [From.GetFirstName] sein. Der Gedanke an dieses Kind, das in ihrem Bauch heranwächst, raubt mir den Schlaf. Die Sache muss aus der Welt geschafft werden!;;Lo he pensado, y no puedo ser el padre del bebé de mi [GetFromRelation] [From.GetFirstName]. Mientras crece en su vientre, me cuesta dormir. ¡Debo poner fin a este asunto! ;;;;;;;;;x
EVTOPTA21001;Hire someone to find out;Engager quelqu'un pour le découvrir;Jemanden anwerben, um Nachforschungen anzustellen;;Contrata a alguien para averiguarlo;;;;;;;;;x
EVTOPTB21001;No, I trust her word!;Non, j'ai confiance en elle !;Nein, ich vertraue ihr!;;¡No, confío en su palabra! ;;;;;;;;;x
