#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
PROV1147;Mandapika;;Mandapika;;;;;;;;;;;x
PROV1148;Dasapura;;Dasapura;;;;;;;;;;;x
PROV1149;Dhara;;Dhara;;;;;;;;;;;x
PROV1150;Sarangpur;;Sarangpur;;;;;;;;;;;x
PROV1151;Laksmanavati;;Laksmanavati;;;;;;;;;;;x
PROV1152;Mudgagiri;;Mudgagiri;;;;;;;;;;;x
PROV1153;Kotivarsa;;Kotivarsa;;;;;;;;;;;x
PROV1154;Magadha;;Magadha;;;;;;;;;;;x
PROV1155;Sripuri;;Sripuri;;;;;;;;;;;x
PROV1156;Kodalaka Mandala;;Kodalaka Mandala;;;;;;;;;;;x
PROV1157;Balkonda;;Balkonda;;;;;;;;;;;x
PROV1158;Bidar;;Bidar;;;;;;;;;;;x
PROV1159;Ramagiri;;Ramagiri;;;;;;;;;;;x
PROV1160;Rayapura;;Rayapura;;;;;;;;;;;x
PROV1161;Kasmira;;Kasmira;;;;;;;;;;;x
PROV1162;Kusinagara;;Kusinagara;;;;;;;;;;;x
PROV1163;Varanasi;;Varanasi;;;;;;;;;;;x
PROV1164;Chauragarh;;Chauragarh;;;;;;;;;;;x
PROV1165;Bandhugadha;;Bandhugadha;;;;;;;;;;;x
PROV1166;Jaunpur;;Jaunpur;;;;;;;;;;;x
PROV1167;Lakhnau;;Lakhnau;;;;;;;;;;;x
PROV1168;Katehar;;Katehar;;;;;;;;;;;x
PROV1169;Kalpi;;Kalpi;;;;;;;;;;;x
PROV1170;Vidisa;;Vidisa;;;;;;;;;;;x
PROV1171;Kalanjara;;Kalanjara;;;;;;;;;;;x
PROV1172;Gwalior;;Gwalior;;;;;;;;;;;x
PROV1173;Sambhal;;Sambhal;;;;;;;;;;;x
PROV1174;Godwad;;Godwad;;;;;;;;;;;x
PROV1175;Aror;;Aror;;;;;;;;;;;x
PROV1176;Medantaka;;Medantaka;;;;;;;;;;;x
PROV1177;Kundina;;Kundina;;;;;;;;;;;x
PROV1178;Karur;;Karur;;;;;;;;;;;x
PROV1179;Sakala;;Sakala;;;;;;;;;;;x
PROV1180;Udabhanda;;Udabhanda;;;;;;;;;;;x
PROV1181;Oshrusana;;Oshrusana;;;;;;;;;;;x
PROV1182;Ghazna;;Ghazna;;;;;;;;;;;x
PROV1183;Bost;;Bost;;;;;;;;;;;x
PROV1184;Kalat;;Kalat;;;;;;;;;;;x
PROV1185;Kabul;Kaboul;Kabul;;;;;;;;;;;x
PROV1186;Chach;;Chach;;;;;;;;;;;x
PROV1187;Kunduz;;Kunduz;;;;;;;;;;;x
PROV1188;Khuttal;;Khuttal;;;;;;;;;;;x
PROV1189;Bamian;Bâmiyân;Bamian;;;;;;;;;;;x #Nandana castle and Peshawar city go here
PROV1190;Gurjaratra;Gurjaratra;Gurjaratra;;;;;;;;;;;x
PROV1191;Bannu;;;;;;;;;;;;;x
PROV1192;Bhera;;;;;;;;;;;;;x
PROV1193;Trigarta;;;;;;;;;;;;;x
PROV1194;Nagadipa;;;;;;;;;;;;;x
PROV1195;Pihiti;;;;;;;;;;;;;x
PROV1196;Srirangapatna;;;;;;;;;;;;;x
PROV1197;Dwarasamudra;;;;;;;;;;;;;x
PROV1198;Vatapi;;;;;;;;;;;;;x
PROV1199;Penugonda;;;;;;;;;;;;;x
PROV1200;Kanara;;;;;;;;;;;;;x
PROV1201;Kongu;;;;;;;;;;;;;x
PROV1202;Kudalasangama;;;;;;;;;;;;;x
PROV1203;Idatarainadu;;;;;;;;;;;;;x
PROV1204;Nellore;;;;;;;;;;;;;x
PROV1205;Narim;;;;;;;;;;;;;x
PROV1206;Taradavadi;;;;;;;;;;;;;x
PROV1207;Amaravati;;;;;;;;;;;;;x
PROV1208;Kambampet;;;;;;;;;;;;;x
PROV1209;Racakonda;;;;;;;;;;;;;x
PROV1210;Manyakheta;;;;;;;;;;;;;x
PROV1211;Pannagallu;;;;;;;;;;;;;x
PROV1212;Lattalura;;;;;;;;;;;;;x
PROV1213;Kondana;;;;;;;;;;;;;x
PROV1214;Tirunelveli;;;;;;;;;;;;;x
PROV1215;Dakhina Desa;;;;;;;;;;;;;x
PROV1216;Talakad;;;;;;;;;;;;;x
PROV1217;Nandagiri;;;;;;;;;;;;;x
PROV1218;Alampur;;;;;;;;;;;;;x
PROV1219;Potapi;;;;;;;;;;;;;x
PROV1220;Goa;;;;;;;;;;;;;x
PROV1221;Vijayawada;;;;;;;;;;;;;x
PROV1222;Rajamahendravaram;;;;;;;;;;;;;x
PROV1223;Ishim;;;;;;;;;;;;;x
PROV1224;Kalinganagar;;;;;;;;;;;;;x
PROV1225;Puri;;;;;;;;;;;;;x
PROV1226;Nandapur;;;;;;;;;;;;;x
PROV1227;Cakrakuta;;;;;;;;;;;;;x
PROV1228;Swetaka Mandala;;;;;;;;;;;;;x
PROV1229;Khinjali Mandala;;;;;;;;;;;;;x
PROV1230;Suvarnapura;;;;;;;;;;;;;x
PROV1231;Viraja;;;;;;;;;;;;;x
PROV1232;Midnapore;;;;;;;;;;;;;x
PROV1233;Saptagrama;;;;;;;;;;;;;x
PROV1234;Damin-i-koh;;;;;;;;;;;;;x
PROV1235;Tamralipti;;;;;;;;;;;;;x
PROV1236;Candradvipa;;;;;;;;;;;;;x
PROV1237;Rajrappa;;;;;;;;;;;;;x
PROV1238;Mallabhum;;;;;;;;;;;;;x
PROV1239;Vijayapura;;;;;;;;;;;;;x
PROV1240;Kumara Mandala;;;;;;;;;;;;;x
PROV1241;Jharkand;;;;;;;;;;;;;x
PROV1242;Radha;;;;;;;;;;;;;x
PROV1243;Gauda;;;;;;;;;;;;;x
PROV1244;Kamatapur;;;;;;;;;;;;;x
PROV1245;Srihatta;;;;;;;;;;;;;x
PROV1246;Goalpara;;;;;;;;;;;;;x
PROV1247;Khijjingakota;;;;;;;;;;;;;x
PROV1248;Munda;;;;;;;;;;;;;x
PROV1249;Sambalpur;;;;;;;;;;;;;x
PROV1250;Ayodhya;;;;;;;;;;;;;x
PROV1251;Sasaram;;;;;;;;;;;;;x
PROV1252;Barasuru;;;;;;;;;;;;;x
PROV1253;Nilagiri;;;;;;;;;;;;;x #Nalgonda
PROV1254;Vairagara;;;;;;;;;;;;;x
PROV1255;Vemulavada;;;;;;;;;;;;;x
PROV1256;Orangallu;;;;;;;;;;;;;x
PROV1257;Medak;;;;;;;;;;;;;x
PROV1258;Nanded;;;;;;;;;;;;;x
PROV1259;Vatsagulma;;;;;;;;;;;;;x
PROV1260;Nasikya;;;;;;;;;;;;;x
PROV1261;Parnakheta;;;;;;;;;;;;;x
PROV1262;Thalner;;;;;;;;;;;;;x
PROV1263;Burhanpur;;;;;;;;;;;;;x
PROV1264;Nandurbar;;;;;;;;;;;;;x
PROV1265;Sagar;;;;;;;;;;;;;x
PROV1266;Somnath;;;;;;;;;;;;;x
PROV1267;Vardhamana;;;;;;;;;;;;;x
PROV1268;Dhamalpur;;;;;;;;;;;;;x
PROV1269;Canda;;;;;;;;;;;;;x
PROV1270;Kiranapura;;;;;;;;;;;;;x
PROV1271;Tripuri;;;;;;;;;;;;;x
PROV1272;Ratanpur;;;;;;;;;;;;;x
PROV1273;Turgay;;;;;;;;;;;;;x
PROV1274;Damoh;;;;;;;;;;;;;x
PROV1275;Zaranj;;;;;;;;;;;;;x
PROV1276;Gaya;;;;;;;;;;;;;x
PROV1277;Tummana;;;;;;;;;;;;;x
PROV1278;Gurgi;;;;;;;;;;;;;x
PROV1279;Rohana;;;;;;;;;;;;;x
PROV1280;Gojjam;;;;;;;;;;;;;x
PROV1281;Chunar;;;;;;;;;;;;;x
PROV1282;Dotawo;;;;;;;;;;;;;x
PROV1283;Asni;;;;;;;;;;;;;x
PROV1284;Bharauli;;;;;;;;;;;;;x
PROV1285;Acalapura;;;;;;;;;;;;;x
PROV1286;Kherla;;;;;;;;;;;;;x
PROV1287;Asirgarh;;;;;;;;;;;;;x
PROV1288;Ujjayini;;;;;;;;;;;;;x
PROV1289;Dadhipadra;;;;;;;;;;;;;x
PROV1290;Khetaka;;;;;;;;;;;;;x
PROV1291;Mohadavasaka;;;;;;;;;;;;;x
PROV1292;Sarasvata Mandala;;;;;;;;;;;;;x
#PROV1293;Gulf of Kutch;;;;;;;;;;;;;x
PROV1294;Satyapura;;;;;;;;;;;;;x
PROV1295;Kutch;;;;;;;;;;;;;x
PROV1296;Dimapur;;;;;;;;;;;;;x
PROV1297;Debul;;;;;;;;;;;;;x
PROV1298;Chanderi;;;;;;;;;;;;;x
PROV1299;Candhoba;;;;;;;;;;;;;x
PROV1300;Kota;;;;;;;;;;;;;x
PROV1301;Mahoba;;;;;;;;;;;;;x
PROV1302;Chitrakut;;;;;;;;;;;;;x
PROV1303;Ranikot;;;;;;;;;;;;;x
PROV1304;Ludrava;;;;;;;;;;;;;x
PROV1305;Lake Balkhash;Lac Balkhach;;;;;;;;;;;;x
PROV1306;Tura;;;;;;;;;;;;;x
PROV1307;Indus;;;;;;;;;;;;;x
PROV1308;Indus;;;;;;;;;;;;;x
PROV1309;Indus;;;;;;;;;;;;;x
PROV1310;Indus;;;;;;;;;;;;;x
PROV1311;Ganges;;;;;;;;;;;;;x
PROV1312;Ganges;;;;;;;;;;;;;x
PROV1313;Ganges;;;;;;;;;;;;;x
PROV1314;Ganges;;;;;;;;;;;;;x
PROV1315;Ganges;;;;;;;;;;;;;x
PROV1316;Brahmaputra;;;;;;;;;;;;;x
PROV1317;Brahmaputra;;;;;;;;;;;;;x
PROV1318;Samatata;;;;;;;;;;;;;x
PROV1319;Bikrampur;;;;;;;;;;;;;x
PROV1320;Aydhab;;;;;;;;;;;;;x
PROV1321;Kamarupanagara;;;;;;;;;;;;;x
PROV1322;Nobatia;Nobatie;;;;;;;;;;;;x
PROV1323;Nabadwipa;;;;;;;;;;;;;x
PROV1324;Suvarnagram;;;;;;;;;;;;;x
PROV1325;Madhupur;;;;;;;;;;;;;x
PROV1326;Napata;;;;;;;;;;;;;x
PROV1327;Rothas;;;;;;;;;;;;;x
PROV1328;Prayaga;;;;;;;;;;;;;x
PROV1329;Ket;;;;;;;;;;;;;x
PROV1330;Suakin;;;;;;;;;;;;;x
PROV1331;Sonda;;;;;;;;;;;;;x
PROV1332;Trinkitat;;;;;;;;;;;;;x
PROV1333;Siwistan;;;;;;;;;;;;;x
PROV1334;Alodia;Alodie;;;;;;;;;;;;x
PROV1335;Kosti;;;;;;;;;;;;;x
PROV1336;Vijnot;;;;;;;;;;;;;x
PROV1337;Uch;;;;;;;;;;;;;x
PROV1338;Multan;;;;;;;;;;;;;x
PROV1339;Rajanpur;;;;;;;;;;;;;x
PROV1340;Karor;;;;;;;;;;;;;x
PROV1341;Nandana;;;;;;;;;;;;;x
PROV1342;Purushapura;;;;;;;;;;;;;x
PROV1343;Massawa;;;;;;;;;;;;;x
PROV1344;Zeila;;;;;;;;;;;;;x
PROV1345;Medapata;;;;;;;;;;;;;x
PROV1346;Ajayameru;;;;;;;;;;;;;x
#PROV1347;Tarim Basin;;;;;;;;;;;;;x
PROV1348;Arakanese Mountains;Montagnes arakanaises;Arakan-Joma-Gebirge;;;;;;;;;;;x
PROV1349;Vikramapura;;;;;;;;;;;;;x
PROV1350;Reni;;;;;;;;;;;;;x
PROV1352;Sarasvati;;;;;;;;;;;;;x
PROV1353;Vairata;;;;;;;;;;;;;x
PROV1354;Nagauda;;;;;;;;;;;;;x
PROV1355;Ranthambore;;;;;;;;;;;;;x
PROV1356;Kanyakubja;;;;;;;;;;;;;x
PROV1357;Sripatha;;;;;;;;;;;;;x
PROV1358;Vodamayutja;;;;;;;;;;;;;x
PROV1359;Mathura;;;;;;;;;;;;;x
PROV1360;Maldives;;;;;;;;;;;;;x
PROV1361;Shorkot;;;;;;;;;;;;;x
PROV1362;Lahur;;;;;;;;;;;;;x
PROV1363;Dipalpur;;;;;;;;;;;;;x
PROV1364;Tribandapura;;;;;;;;;;;;;x
PROV1365;Delhi;;;;;;;;;;;;;x
PROV1366;Hisar;;;;;;;;;;;;;x
PROV1367;Sthanisvara;;;;;;;;;;;;;x
PROV1368;Hastinapura;;;;;;;;;;;;;x
PROV1369;Socotra;;;;;;;;;;;;;x
PROV1370;Armail;;;;;;;;;;;;;x
PROV1371;Quzdar;;;;;;;;;;;;;x
PROV1372;Kandail;;;;;;;;;;;;;x
PROV1373;Assab;;;;;;;;;;;;;x
PROV1374;Sibi;;;;;;;;;;;;;x
PROV1375;Kafirkot;;;;;;;;;;;;;x
PROV1376;Bori;;;;;;;;;;;;;x
PROV1377;Maymana;;;;;;;;;;;;;x
PROV1378;Urgench;;;;;;;;;;;;;x
PROV1379;Asayita;;;;;;;;;;;;;x
PROV1380;Semien;Simien;;;;;;;;;;;;x
PROV1381;Pundravardhana;;;;;;;;;;;;;x
PROV1413;Venadu;;;;;;;;;;;;;x
PROV1414;Kotthasara;;;;;;;;;;;;;x
PROV1415;Pithapuram;;;;;;;;;;;;;x
PROV1416;Kolhapur;;;;;;;;;;;;;x
PROV1417;Wag;;;;;;;;;;;;;x
PROV1418;Haruppeswara;;;;;;;;;;;;;x
PROV1419;Mithila;;;;;;;;;;;;;x
PROV1420;Simaramapura;;;;;;;;;;;;;x
PROV1421;Sravasti;;;;;;;;;;;;;x
PROV1422;Naimisa;;;;;;;;;;;;;x
PROV1423;Fergana;;;;;;;;;;;;;x
PROV1424;Chuy;;;;;;;;;;;;;x
PROV1425;Ili;;;;;;;;;;;;;x
PROV1426;Zhetysu;;;;;;;;;;;;;x
PROV1427;Urzhar;;;;;;;;;;;;;x
PROV1428;Damot;;;;;;;;;;;;;x
PROV1429;Begemder;;;;;;;;;;;;;x
PROV1430;Kipchak;;;;;;;;;;;;;x
PROV1431;Otrar;;;;;;;;;;;;;x
PROV1432;Karluk;;;;;;;;;;;;;x
PROV1433;Kazakh;;;;;;;;;;;;;x
PROV1434;Balkhash;;;;;;;;;;;;;x
PROV1435;Kimak;;;;;;;;;;;;;x
PROV1436;Lakomelza;;;;;;;;;;;;;x
PROV1437;Tigrinya;;;;;;;;;;;;;x
PROV908;Rub' al Khali Desert;Désert Rub al-Khali;Rub al-Khali Wüste;;;;;;;;;;;x
d_semien;Semien;Simien;Semien;;Semien;;;;;;;;;x
d_semien_adj;Semien;simienne;Semienisch;;Semien;;;;;;;;;x
c_semien;Semien;Simien;Semien;;Semien;;;;;;;;;x
c_semien_adj;Semien;simienne;Semienisch;;Semien;;;;;;;;;x
c_tigrinya;Tigrinya;Tigrinya;Tigrinya;;Tigrinya;;;;;;;;;x
c_tigrinya_adj;Tigrinya;tigrinya;Tigrinyanisch;;Tigrinya;;;;;;;;;x
d_afar;Afar;Afar;Afar;;Afar;;;;;;;;;x
d_afar_adj;Afar;afar;Afarisch;;Afar;;;;;;;;;x
c_assab;Assab;Assab;Assab;;Assab;;;;;;;;;x
c_assab_adj;Assab;assab;Assabisch;;Assab;;;;;;;;;x
c_asayita;Asaita;Asaita;Asaita;;Asaita;;;;;;;;;x
c_asayita_adj;Asaita;asaita;Asaitanisch;;Asaita;;;;;;;;;x
c_begemder;Begemder;Begemder;Begemder;;Begemder;;;;;;;;;x
c_begemder_adj;Begemder;begemder;Begemderisch;;Begemder;;;;;;;;;x
d_wag;Wag;Wag;Wag;;Wag;;;;;;;;;x
d_wag_adj;Wag;wag;Wagisch;;Wag;;;;;;;;;x
c_wag;Wag;Wag;Wag;;Wag;;;;;;;;;x
c_wag_adj;Wag;wag;Wagisch;;Wag;;;;;;;;;x
c_lakomelza;Lakomelza;Lakomelza;Lakomelza;;Lakomelza;;;;;;;;;x
c_lakomelza_adj;Lakomelza;lakomelza;Lakomelzanisch;;Lakomelza;;;;;;;;;x
d_gojjam;Gojjam;Gojjam;Gojjam;;Gojjam;;;;;;;;;x
d_gojjam_adj;Gojjam;gojjam;Gojjamisch;;Gojjam;;;;;;;;;x
c_gojjam;Gojjam;Gojjam;Gojjam;;Gojjam;;;;;;;;;x
c_gojjam_adj;Gojjam;gojjam;Gojjamisch;;Gojjam;;;;;;;;;x
d_damot;Damot;Damot;Damot;;Damot;;;;;;;;;x
d_damot_adj;Damot;damot;Damotisch;;Damot;;;;;;;;;x
c_damot;Damot;Damot;Damot;;Damot;;;;;;;;;x
c_damot_adj;Damot;damot;Damotisch;;Damot;;;;;;;;;x
d_shewa;Shewa;Shewa;Shewa;;Shewa;;;;;;;;;x
d_shewa_adj;Shewa;shewa;Shewanisch;;Shewa;;;;;;;;;x
c_massawa;Massawa;Massawa;Massawa;;Massawa;;;;;;;;;x
c_massawa_adj;Massawa;massawa;Massawanisch;;Massawa;;;;;;;;;x
b_massawa;Massawa;Massawa;Massawa;;Massawa;;;;;;;;;x
b_antalla;Antalla;Antalla;Antalla;;Antalla;;;;;;;;;x
b_rama2;Rama;Rama;Rama;;Rama;;;;;;;;;x
b_hawzen;Hawzen;Hawzen;Hawzen;;Hawzen;;;;;;;;;x
b_yeha;Yeha;Yeha;Yeha;;Yeha;;;;;;;;;x
b_tigrinya;Tigrinya;Tigrinya;Tigrinya;;Tigrinya;;;;;;;;;x
b_adi_ramets;Adi Ramets;Adi Ramets;Adi Ramets;;Adi Ramets;;;;;;;;;x
b_amba_maderiya;Amba Maderiya;Amba Maderiya;Amba Maderiya;;Amba Maderiya;;;;;;;;;x
b_bilamba;Bilamba;Bilamba;Bilamba;;Bilamba;;;;;;;;;x
b_golonco;Golonco;Golonco;Golonco;;Golonco;;;;;;;;;x
b_zagamat;Zagamat;Zagamat;Zagamat;;Zagamat;;;;;;;;;x
b_adenna;Adenna;Adenna;Adenna;;Adenna;;;;;;;;;x
b_dabat;Dabat;Dabat;Dabat;;Dabat;;;;;;;;;x
b_debark;Debark;Debark;Debark;;Debark;;;;;;;;;x
b_ciarveta;Ciarveta;Ciarveta;Ciarveta;;Ciarveta;;;;;;;;;x
b_oivela_mariam;Oivela Mariam;Oivela Mariam;Oivela Mariam;;Oivela Mariam;;;;;;;;;x
b_belesa;Belesa;Belesa;Belesa;;Belesa;;;;;;;;;x
b_amja_lebes;Amja Lebes;Amja Lebes;Amja Lebes;;Amja Lebes;;;;;;;;;x
b_ambaras;Ambaras;Ambaras;Ambaras;;Ambaras;;;;;;;;;x
b_sekota;Sekota;Sekota;Sekota;;Sekota;;;;;;;;;x
b_zumbo;Zumbo;Zumbo;Zumbo;;Zumbo;;;;;;;;;x
b_sacca;Sacca;Sacca;Sacca;;Sacca;;;;;;;;;x
b_tsaicha;Tsaicha;Tsaicha;Tsaicha;;Tsaicha;;;;;;;;;x
b_lashwa;Lashwa;Lashwa;Lashwa;;Lashwa;;;;;;;;;x
b_indeher_giba;Indeher Giba;Indeher Giba;Indeher Giba;;Indeher Giba;;;;;;;;;x
b_liktaba;Liktaba;Liktaba;Liktaba;;Liktaba;;;;;;;;;x
b_gereger;Gereger;Gereger;Gereger;;Gereger;;;;;;;;;x
b_filakit;Filakit;Filakit;Filakit;;Filakit;;;;;;;;;x
b_chekerefta;Chekerefta;Chekerefta;Chekerefta;;Chekerefta;;;;;;;;;x
b_danya;Danya;Danya;Danya;;Danya;;;;;;;;;x
b_bete_yohanis;Bete Yohanis;Bete Yohanis;Bete Yohanis;;Bete Yohanis;;;;;;;;;x
b_awariya;Awariya;Awariya;Awariya;;Awariya;;;;;;;;;x
b_maryamu;Maryamu;Maryamu;Maryamu;;Maryamu;;;;;;;;;x
b_dessye;Dessye;Dessye;Dessye;;Dessye;;;;;;;;;x
b_kembolcha;Kembolcha;Kembolcha;Kembolcha;;Kembolcha;;;;;;;;;x
b_ziya;Ziya;Ziya;Ziya;;Ziya;;;;;;;;;x
b_habru;Habru;Habru;Habru;;Habru;;;;;;;;;x
b_tigaja;Tigaja;Tigaja;Tigaja;;Tigaja;;;;;;;;;x
b_cherkwa;Cherkwa;Cherkwa;Cherkwa;;Cherkwa;;;;;;;;;x
b_metene;Metene;Metene;Metene;;Metene;;;;;;;;;x
b_gojjam;Gojjam;Gojjam;Gojjam;;Gojjam;;;;;;;;;x
b_mankorar;Mankorar;Mankorar;Mankorar;;Mankorar;;;;;;;;;x
b_eliyas;Eliyas;Eliyas;Eliyas;;Eliyas;;;;;;;;;x
b_yejube;Yejube;Yejube;Yejube;;Yejube;;;;;;;;;x
b_godana_mikael;Godana Mikael;Godana Mikael;Godana Mikael;;Godana Mikael;;;;;;;;;x
b_yegeleka;Yegeleka;Yegeleka;Yegeleka;;Yegeleka;;;;;;;;;x
b_baremma;Baremma;Baremma;Baremma;;Baremma;;;;;;;;;x
b_malbarde;Malbarde;Malbarde;Malbarde;;Malbarde;;;;;;;;;x
b_muger;Muger;Muger;Muger;;Muger;;;;;;;;;x
b_yirga_chefe;Yirga Chefe;Yirga Chefe;Yirga Chefe;;Yirga Chefe;;;;;;;;;x
b_fasha;Fasha;Fasha;Fasha;;Fasha;;;;;;;;;x
b_awasa;Awasa;Awasa;Awasa;;Awasa;;;;;;;;;x
b_zima;Zima;Zima;Zima;;Zima;;;;;;;;;x
b_teltele;Teltele;Teltele;Teltele;;Teltele;;;;;;;;;x
b_assab;Assab;Assab;Assab;;Assab;;;;;;;;;x
b_debaysima;Debaysima;Debaysima;Debaysima;;Debaysima;;;;;;;;;x
b_rehayto;Rehayto;Rehayto;Rehayto;;Rehayto;;;;;;;;;x
b_manda;Manda;Manda;Manda;;Manda;;;;;;;;;x
b_agurto;Agurto;Agurto;Agurto;;Agurto;;;;;;;;;x
b_mergebla;Mergebla;Mergebla;Mergebla;;Mergebla;;;;;;;;;x
b_gehare;Gehare;Gehare;Gehare;;Gehare;;;;;;;;;x
b_asayita;Asaita;Asaita;Asaita;;Asaita;;;;;;;;;x
b_afambo;Afambo;Afambo;Afambo;;Afambo;;;;;;;;;x
b_serdo;Serdo;Serdo;Serdo;;Serdo;;;;;;;;;x
b_dedai;Dedai;Dedai;Dedai;;Dedai;;;;;;;;;x
b_lofefle;Lofefle;Lofefle;Lofefle;;Lofefle;;;;;;;;;x
b_tendaho;Tendaho;Tendaho;Tendaho;;Tendaho;;;;;;;;;x
b_jewaha;Jewaha;Jewaha;Jewaha;;Jewaha;;;;;;;;;x
d_socotra;Socotra;Socotra;Socotra;;Socotra;;;;;;;;;x
c_socotra;Socotra;Socotra;Socotra;;Socotra;;;;;;;;;x
b_qualnsiyah;Qualnsiyah;Qualnsiyah;Qualnsiyah;;Qualnsiyah;;;;;;;;;x
b_qadub;Qadub;Qadub;Qadub;;Qadub;;;;;;;;;x
b_steroh;Steroh;Steroh;Steroh;;Steroh;;;;;;;;;x
b_asma;Asma;Asma;Asma;;Asma;;;;;;;;;x
b_siqirah;Siqirah;Siqirah;Siqirah;;Siqirah;;;;;;;;;x
b_qashiu;Qashiu;Qashiu;Qashiu;;Qashiu;;;;;;;;;x
b_qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;Qift;x
b_edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;Edfu;x
b_ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;Ballana;x
b_buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;Buhen;x
b_premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;Premnis;x
b_nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;Nubia;x
b_delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;Delgo;x
b_soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;Soleb;x
b_abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;Abri;x
b_akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;Akasha;x
b_napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;Napata;x
b_karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;Karima;x
b_barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;Barah;x
b_omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;Omjerky;x
b_malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;Malaka;x
b_wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;Wawissi;x
b_tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;Tandalti;x
