#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
title_court_musician_desc;The Court Musician is always ready to entertain with soothing or stirring music.;Le musicien est toujours prêt à divertir la Cour avec ses mélodies parfois apaisantes, parfois entraînantes.;Der Hofmusiker ist immer bereit, mit sanfter oder ergreifender Musik zu unterhalten.;;El músico de la corte siempre está listo para entretener con música relajante o conmovedora.;;;;;;;;;x
title_court_poet;Court Poet;Poète;Hofdichter;;Poeta de la corte;;;;;;;;;x
title_court_poet_desc;Islamic poets enjoy a great deal of respect and prestige, often religious, but sometimes pushing the limits of what is acceptable under Islam.;Les poètes islamiques jouissent d'un fort respect et d'un grand prestige. Traitant souvent du thème de la religion, il leur arrive parfois de repousser les limites de ce que l'islam perçoit comme acceptable.;Islamische Dichter erlangen großen Ruhm und Ansehen, oft religiöser Natur, aber manchmal gehen sie über die Grenzen des im Islam Erlaubten hinaus.;;Los poetas islámicos disfrutan de gran respeto y prestigio, a menudo religiosos, pero a veces rozan los límites de lo aceptable para el Islam.;;;;;;;;;x
title_chief_architect;Chief Architect;Maître-architecte;Chef-Architekt;;Arquitecto Jefe;;;;;;;;;x
title_chief_architect_desc;The Chief Architect is responsible for designing and overseeing the construction of palaces, mosques and grand monuments.;Le maître-architecte est chargé de la création et de la surveillance de la construction des palais, mosquées et autres grands monuments.;Der Chef-Architekt ist für die Planung und Beaufsichtigung beim Bau von Palästen, Moscheen und großen Denkmälern verantwortlich.;;El Arquitecto Jefe es responsable de diseñar y supervisar la construcción de palacios, mezquitas y grandes monumentos.;;;;;;;;;x
title_chief_qadi;Chief Qadi;Cadi;Ober-Kadi;;Cadí Jefe;;;;;;;;;x
title_chief_qadi_desc;The Chief Qadi is the supreme judge and authority of the Law (Sharia) in the realm. The most prestigious of all Muslim honorary titles, it is only open to characters with a proper religious education.;Le cadi est le juge suprême et fait figure de représentant de la loi (charia) au sein du pays. Plus prestigieux des titres honorifiques musulmans, cette fonction n'est accessible qu'aux personnes bénéficiant d'une éducation religieuse bien spécifique.;Der Ober-Kadi ist der oberste Richter und die Autorität des Gesetzes (Sharia) im Reich. Der renommierteste aller muslimischen Ehrentitel steht nur Charakteren offen, die einen angemessenen Religionsunterricht genossen haben.;;El Cadí Jefe es el juez supremo y autoridad de la ley (Sharia) en el dominio. Es el más prestigioso de los títulos honorarios musulmanes, solo disponible a personajes con la debida educación religiosa.;;;;;;;;;x
title_court_dwarf;Court Dwarf;Nain de la Cour;Hofzwerg;;Enano de la corte;;;;;;;;;x
title_court_dwarf_desc;Dwarves are objects of fascination and curiosity. Having one at court is a matter of prestige.;Les nains suscitent à la fois fascination et curiosité. Posséder un nain à sa Cour est une marque de prestige.;Zwerge sind Objekte der Faszination und Neugier. Einen am Hof zu beschäftigen, ist eine Frage des Ansehens.;;Los enanos son objeto de fascinación y curiosidad. Tener uno en la corte es cuestión de prestigio.;;;;;;;;;x
job_spiritual_muslim;Court Imam;Imam;Hof-Imam;;Imán de la corte;;;;;;;;;x
job_spiritual_shiite;Court Mullah;Mollah de la Cour;Hof-Mullah;;Mulá de la corte;;;;;;;;;x
job_chancellor_iranian;Grand Vizier;Grand vizir;Großwesir;;Gran Visir;;;;;;;;;x
job_chancellor_turkish;Grand Vizier;Grand vizir;Großwesir;;Gran Visir;;;;;;;;;x
PROV911;Timbuktu;Tombouctou;Timbuktu;;Tombuctú;;;;;;;;;x
PROV912;Aoudaghost;Aoudaghost;Aoudaghost;;Audaghost;;;;;;;;;x
PROV913;Ghana;Ghana;Ghana;;Ghana;;;;;;;;;x
PROV914;Gao;Gao;Gao;;Gao;;;;;;;;;x
PROV915;Djenné;Djenné;Djenné;;Djenné;;;;;;;;;x
PROV916;Taghaza;Teghazza;Taghaza;;Taghaza;;;;;;;;;x
PROV917;Araouane;Araouane;Araouane;;Araouane;;;;;;;;;x
PROV918;Sijilmasa;Sijilmasa;Sijilmasa;;Sijilmasa;;;;;;;;;x
PROV919;Oualata;Oualata;Oualata;;Oualata;;;;;;;;;x
PROV920;Ouadane;Ouadane;Ouadane;;Ouadane;;;;;;;;;x
PROV921;Idjil;Kedia d'Idjil;Idjil;;Idjil;;;;;;;;;x
PROV922;Tadmekka;Tadamakat;Tadmekka;;Tadmekka;;;;;;;;;x
PROV923;Adrar Plateau;Plateau de l'Adrar;Adrar-Plateau;;Adrar;;;;;;;;;x
PROV924;Western Sahara;Sahara occidental;Westsahara;;Sáhara Occidental;;;;;;;;;x
PROV925;Mali;Mali;Mali;;Mali;;;;;;;;;x
PROV926;Bambuk;Bambouk;Bambuk;;Bambuk;;;;;;;;;x
PROV927;Zarma;Zarma;Zarma;;Zarma;;;;;;;;;x
PROV928;Gurma;Gourmantché;Gurma;;Gurma;;;;;;;;;x
#TITLE_CREATION_EMPEROR_DESC;You need to control §Y$REQ_PERC$%§! of its de jure Counties to create this title. Currently, you control $PERC$ ($HELD$/§Y$ALL$§!). Creating this title would give you §G$PRESTIGE$§! Prestige and cost you §R$GOLD$§! Gold and §R$PIETY$§! $PIETYNAME$.;;Ihr braucht die Kontrolle über §Y$REQ_PERC$%§! der rechtmäßigen Herrschaftsgebiete für diesen Titel. Derzeit kontrolliert Ihr $PERC$ ($HELD$/§Y$ALL$§!). Dieser Titel würde Euer Prestige um §G$PRESTIGE$§! erhöhen. Er kostet Euch §R$GOLD$§! Gold und §R$PIETY$§! $PIETYNAME$.;;Necesitamos controlar el §Y$REQ_PERC$%§! de sus condados de facto para crear este título. Actualmente, controlamos el $PERC$ ($HELD$/§Y$ALL$§!). Crear este título te daría §G$PRESTIGE$§! de Prestigio y te costaría §R$GOLD$§! de oro y §R$PIETY$§! de $PIETYNAME$.;;;;;;;;;x
c_ifni_adj;Taroudanti;taroudant;Taroudantisch;;Tarudanti;;;;;;;;;x
c_tharasset_adj;Tamdoulti;tamdoulti;Tamdoultisch;;Tamdulti;;;;;;;;;x
e_persia;Persian Empire;Empire perse;Persisches Reich;;Imperio persa;;;;;;;;;x
e_persia_adj;Persian;persanne;Persisch;;Persa;;;;;;;;;x
e_arabia;Arabian Empire;Empire arabe;Arabisches Reich;;Imperio árabe;;;;;;;;;x
e_arabia_adj;Arabian;arabe;Arabisch;;Árabe;;;;;;;;;x
k_volga_bulgaria;Volga Bulgaria;Bulgarie de la Volga;Wolga-Bulgarien;;Bulgaria del Volga;;;;;;;;;x
k_volga_bulgaria_adj;Volga Bulgarian;volgo-bulgare;Wolga-Bulgarisch;;Búlgaro del Volga;;;;;;;;;x
k_perm;Perm;Perm;Perm;;Perm;;;;;;;;;x
k_perm_adj;Permian;permien;Permisch;;Permio;;;;;;;;;x
k_taurica;Taurica;Tauride;Taurika;;Táurica;;;;;;;;;x
k_taurica_adj;Taurican;taurique;Taurisch;;Táurico;;;;;;;;;x
k_alania;Alania;Alanie;Alanien;;Alania;;;;;;;;;x
k_alania_adj;Alanian;alanienne;Alanisch;;Alano;;;;;;;;;x
#k_khiva;Khiva;Khiva;Xiva;;Jiva;;;;;;;;;x
#k_khiva_adj;Khivan;de Khiva;Xivaisch;;Jivo;;;;;;;;;x
e_britannia;Britannia;Grande-Bretagne;Britannien;;Bretaña;;;;;;;;;x
e_britannia_adj;British;britannique;Britisch;;Bretón;;;;;;;;;x
e_spain;Hispania;Hispanie;Hispanien;;Hispania;;;;;;;;;x
e_spain_adj;Hispanian;hispanique;Hispanisch;;Hispañol;;;;;;;;;x
west_african;West African;ouest-africain;Westafrikanisch;;Africano occidental;;;;;;;;;x
manden;Mandé;mandée;Mandé;;Mandé;;;;;;;;;x
k_byzantium;Greece;Grèce;Griechenland;;Grecia;;;;;;;;;x
k_byzantium_adj;Greek;grecque;Griechisch;;Griego;;;;;;;;;x
k_anatolia;Anatolia;Anatolie;Anatolien;;Anatolia;;;;;;;;;x
k_anatolia_adj;Anatolian;anatolienne;Anatolisch;;Anatolio;;;;;;;;;x
k_ruthenia;Ruthenia;Ruthénie;Ruthenien;;Rutenia;;;;;;;;;x
k_ruthenia_adj;Ruthenian;ruthène;Ruthenisch;;Ruteno;;;;;;;;;x
e_russia;Russia;Russie;Russland;;Rusia;;;;;;;;;x
e_russia_adj;Russian;russe;Russisch;;Ruso;;;;;;;;;x
e_scandinavia;Scandinavia;Scandinavie;Skandinavien;;Escandinavia;;;;;;;;;x
e_scandinavia_adj;Scandinavian;scandinave;Skandinavisch;;Escandinavo;;;;;;;;;x
e_france;Francia;France;Frankreich;;Francia;;;;;;;;;;x
e_france_adj;French;française;Französisch;;Francés;;;;;;;;;x
mujahid;Mujahid;Moudjahid;Mudschahed;;Muyaidín;;;;;;;;;x
mujahid_desc;This character is a veteran of a Jihad.;Ce personnage est un vétéran du djihad.;Dieser Charakter ist ein Veteran des Dschihad;;Este personaje es un veterano de la yihad.;;;;;;;;;x
hajjaj;Hajajj;Hâjjî;Haddsch;;Hajj;;;;;;;;;x
hajjaj_desc;This character has made the Hajj - the pilgrimage to Mecca.;Ce personnage a fait le hajj, le pèlerinage à La Mecque.;Dieser Charakter hat den Haddsch - die Pilgerfahrt nach Mekka vollzogen.;;Este personaje ha realizado el Hajj: la peregrinación a La Meca;;;;;;;;;x
on_hajj;On Hajj;En pèlerinage;Auf Haddsch;;En el Hajj;;;;;;;;;x
on_hajj_desc;This character is on a pilgrimage to Mecca.;Ce personnage est en pèlerinage à La Mecque.;Dieser Charakter ist auf Pilgerreise nach Mekka.;;Este personaje está de peregrinación a La Meca.;;;;;;;;;x
faqih;Faqih;Faqih;Faqih;;Faqih;;;;;;;;;x
faqih_desc;This character is formally schooled in Islamic jurisprudence.;Ce personnage est juriste islamique.;Dieser Charakter wird formal in islamischer Rechtsprechung geschult.;;Este personaje ha sido educado formalmente en la jurisprudencia Islámica.;;;;;;;;;x
hafiz;Hafiz;Hafiz;Hafiz;;Hafiz;;;;;;;;;x
hafiz_desc;This character has completely memorized the Qur'an.;Ce personnage connaît le Coran par cœur.;Dieser Charakter hat den Koran vollständig auswendig gelernt.;;Este personaje ha memorizado completamente el Corán;;;;;;;;;x
sayyid;Sayyid;Sayyid;Sayyid;;Sayyid;;;;;;;;;x
sayyid_desc;This character is patrilineally descended from the Prophet Muhammad's uncles al-Abbas and Abu Talib, or from the sons of his daughter Fatimah - Hasan ibn Ali and Husain ibn Ali.;Ce personnage descend, d'un point de vue patrilinéaire, des oncles du Prophète Mahomet, al-Abbas et Abu Talib, ou des fils de sa sœur Fatima, Hasan ibn Ali et Husain ibn Ali.;Dieser Charakter stammt patrilinear von al-Abbas und Abu Talibden, den Onkeln des Propheten Mohammed, oder von den Söhnen seiner Tochter Fatimah - Hasan ibn Ali und Husain ibn Ali-ab.;;Este personaje desciende de la línea paterna de los tíos del Profeta Mahoma, al-Abbas y Abu Talib, o de los hijos de su hermana Fátima, Hasan ibn Ali y Husain ibn Ali.;;;;;;;;;x
mirza;Mirza;Mirza;Mirza;;Mirza;;;;;;;;;x
mirza_desc;The mother of this character is a Sayyida (patrilineally descended from the Prophet Muhammad).;La mère de ce personnage est une Sayyida (elle descend d'un point de vue patrilinéaire du Prophète Mahomet).;Die Mutter dieses Charakters ist eine Sayyida (patrilinear vom Propheten Mohammed abstammend).;;La madre de este personaje es una Sayyida (descendiente por línea paterna del Profeta Mahoma).;;;;;;;;;x
scarred;Scarred;Balafres;Vernarbt;;Señalado;;;;;;;;;x
scarred_desc;Old wounds have left this character visibly scarred.;D'anciennes blessures ont laissé sur ce personnage des balafres.;Alte Wunden haben diesen Charakter sichtlich vernarbt.;;Las viejas heridas han dejado visibles cicatrices en este personaje.;;;;;;;;;x
pilgrim;Pilgrim;Pèlerin;Pilger;;Peregrino;;;;;;;;;x
pilgrim_desc;The character has completed a great pilgrimage.;Ce personnage a terminé un grand pèlerinage.;Der Charakter hat eine große Pilgerreise beendet.;;Este personaje ha completado una gran peregrinación.;;;;;;;;;x
MUSLIM_VIEW;$TRAIT$: $VALUE$;$TRAIT$ : $VALUE$;$TRAIT$: $VALUE$;;$TRAIT$: $VALUE$;;;;;;;;;x
AIREASON_IS_HIGHER_RANK_SPOUSE;§Y[GetTitledFirstName]§! is my Spouse and higher ranked;§Y[GetTitledFirstName]§! est mon épouse de plus haut rang.;§Y[GetTitledFirstName]§! ist mein Ehepartner und höheren Ranges;;§Y[GetTitledFirstName]§! es mi cónyuge y de rango más alto;;;;;;;;;x
FIGHTING_ANOTHER_WAR;Busy fighting another war;Mène déjà une autre guerre.;Damit beschäftigt, in einem anderen Krieg zu kämpfen;;Ocupado en otra guerra;;;;;;;;;x
empire;Empire;Empire;Reich;;Imperio;;;;;;;;;x
kingdom;Kingdom;Royaume;Königreich;;Reino;;;;;;;;;x
duchy;Duchy;Duché;Herzogtum;;Ducado;;;;;;;;;x
county;County;Comté;Grafschaft;;Condado;;;;;;;;;x
barony;Barony;Baronnie;Baronie;;Baronía;;;;;;;;;x
city_empire;Principality;Principauté;Fürstentum;;Principado;;;;;;;;;x
city_kingdom;Most Serene Republic;République Sérénissime;Die durchlauchtigste Republik;;Serenísima República;;;;;;;;;x
city_duchy;Republic;République;Republik;;República;;;;;;;;;x
city_county;Grand City;Grande cité;Prachtvolle Stadt;;Gran Ciudad;;;;;;;;;x
city_barony;City;Cité;Stadt;;Ciudad;;;;;;;;;x
temple_kingdom_catholic;Theocracy;Théocratie;Theokratie;;Teocracia;;;;;;;;;x
temple_kingdom_orthodox;Patriarchate;Patriarcat;Patriarchat;;Patriarcado;;;;;;;;;x
temple_kingdom_muslim;Caliphate;Califat;Kalifat;;Califato;;;;;;;;;x
temple_kingdom_pagan_group;Theocracy;Théocratie;Theokratie;;Teocracia;;;;;;;;;x
temple_duchy_christian;Prince-Archbishopric;Archevêché princier;Erzbistum;;Arzobispado;;;;;;;;;x
temple_duchy_muslim;Theocracy;Théocratie;Theokratie;;Teocracia;;;;;;;;;x
temple_duchy_pagan_group;Theocracy;Théocratie;Theokratie;;Teocracia;;;;;;;;;x
temple_county_christian;Prince-Bishopric;Évêché princier;Bistum;;Obispado;;;;;;;;;x
temple_county_muslim;Sheikhdom;Cheikat;Scheichtum;;Dominio del Jeque;;;;;;;;;x
temple_county_pagan_group;Theocracy;Théocratie;Theokratie;;Teocracia;;;;;;;;;x
temple_barony_christian;Bishopric;Évêché;Abtei;;Obispado;;;;;;;;;x
temple_barony_muslim;Mosque;Mosquée;Scheichtum;;Dominio del Jeque;;;;;;;;;x
temple_barony_pagan_group;Temple;Temple;Tempel;;Templo;;;;;;;;;x
count_arabic_female;Shaykhah;Cheika;Shaykhah;;Jequesa;;;;;;;;;x
empire_altaic;Khaganate;Khaganat;Khaganat;;Khaganato;;;;;;;;;x
kingdom_altaic;Khanate;Khanat;Khanat;;Kanato;;;;;;;;;x
barony_arabic;Wilayah;Wilaya;Wilayah;;Vilayato;;;;;;;;;x
county_arabic;Sheikhdom;Cheikat;Scheichtum;;Dominio del Jeque;;;;;;;;;x
duchy_arabic;Emirate;Émirat;Emirat;;Emirato;;;;;;;;;x
kingdom_arabic;Sultanate;Sultanat;Sultanat;;Sultanato;;;;;;;;;x
barony_turkish;Timar;Timar;Timar;;Timar;;;;;;;;;x
county_turkish;Beylik;Beylicat;Beylik;;Beylik;;;;;;;;;x
duchy_turkish;Beylerbeylik;Beylerbeylicat;Beylerbeylik;;Beylerbeylik;;;;;;;;;x
kingdom_turkish;Sultanate;Sultanat;Sultanat;;Sultanato;;;;;;;;;x
barony_mongol;Taishi;Taïshi;Taishi;;Taishi;;;;;;;;;x
county_mongol;Chiefdom;Chefferie;Häuptlingstum;;Cacicazgo;;;;;;;;;x
duchy_mongol;High Chiefdom;Grande chefferie;Oberhäuptlingstum;;Alto Cacicazgo;;;;;;;;;x
baron_west_african;Wâli;Wali;Wâli;;Valí;;;;;;;;;x
barony_of_west_african;Wilayah of;Wilaya de;Wilayah von;;Vilayato de;;;;;;;;;x
barony_west_african;Wilayah;Wilaya;Wilayah;;Vilayato;;;;;;;;;x
count_west_african;Farin;Farin;Farin;;Farín;;;;;;;;;x
count_female_west_african;Farina;Farina;Farina;;Farina;;;;;;;;;x
county_of_west_african;Sheikhdom of;Cheikat de;Scheichtum von;;Dominio del Jeque de;;;;;;;;;x
county_west_african;Sheikhdom;Cheikat;Scheichtum;;Dominio del Jeque;;;;;;;;;x
duke_west_african;Farbas;Farbas;Farbas;;Farbas;;;;;;;;;x
duke_female_west_african;Farba;Farba;Farba;;Farba;;;;;;;;;x
duchy_of_west_african;Emirate of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x
duchy_west_african;Emirate;Émirat;Emirat;;Emirato;;;;;;;;;x
king_west_african;Mansa;Mansa;Mansa;;Mansa;;;;;;;;;x
king_female_west_african;Sultana;Sultane;Sultana;;Sultana;;;;;;;;;x
kingdom_of_west_african;Sultanate of;Sultanat de;Sultanat von;;Sultanato de;;;;;;;;;x
kingdom_west_african;Sultanate;Sultanat;Sultanat;;Sultanato;;;;;;;;;x
#alert_high_decadence_instant;§YHigh Decadence§!;;§YHohe Dekadenz§!;;§YHigh Decadence§!;;;;;;;;;x
#alert_high_decadence_delayed;Your dynasty is seen as hopelessly decadent. There is a risk of a massive revolt.;;Eure Dynastie wird als hoffnungslos dekadent angesehen. Es besteht die Gefahr eines massiven Aufstandes.;;Tu dinastía es vista como desesperadamente decadente. Hay riesgo de revuelta masiva.;;;;;;;;;x
PRETENDER_TO;Pretender and Claimant to the $TITLE$;Prétendant et candidat au titre de $TITLE$;Anwärter und Anspruchsteller für $TITLE$;;Pretendiente y solicitante del $TITLE$;;;;;;;;;x
one_celibate;Pleasures in the after-life: Celibacy;Plaisirs de l'au-delà : célibat;Vergnügen im Nachleben: Das Zölibat;;Placeres en la otra vida: Celibato;;;;;;;;;x
one_hedonist;Pleasures in life: Hedonism;Plaisirs de la vie : hédonisme;Vergnügen im Leben: Hedonismus;;Placeres en vida: Hedonismo;;;;;;;;;x
opinion_adopted_foreign_ways;Adopted Foreign Ways;Coutumes étrangères adoptées;Angenommene Fremde Sitten;;Ha adoptado costumbres extranjeras;;;;;;;;;x
opinion_nomuslim;Not a True Believer;Pas un vrai croyant;Kein Wahrer Gläubiger;;No un creyente verdadero;;;;;;;;;x
opinion_brother_muslim;My Brother;Mon frère ;Mein Bruder;;Mi hermano;;;;;;;;;x
opinion_half_brother_muslim;My Half-Brother;Mon demi-frère ;Mein Halbbruder;;Mi hermanastro;;;;;;;;;x
imam_appreciates;The Imams Approve;Approbation des imams;Die Imame stimmen zu;;Los imanes lo aprueban;;;;;;;;;x
pious_imams;Money-loving Imams;Imams cupides ;Geldgierige Imame;;Imanes avaros;;;;;;;;;x
unfunny_imam;Disregards Blasphemy;Ne tient pas compte du blasphème ;Ignoriert Blasphemie;;Ignora la blasfemia;;;;;;;;;x
NOT_ALLOWED_PLAY_LOWBORN;Not allowed to play §YLowborn§!;Non autorisé à jouer un personnage de §Ybasse extraction sociale§!;Darf nicht §YLowborn§! spielen ;;No autorizado a jugar como §YLowborn§!;;;;;;;;;x
NOT_ALLOWED_PLAY_LOWBORN_MP;§Y$PLAYER$§! not allowed to play §YLowborn§!;§Y$PLAYER$§! n'est pas autorisé à jouer un personnage de §Ybasse extraction sociale§!;§Y$PLAYER$§! darf nicht §Ylowborn§! spielen;;§Y$PLAYER$§! no autorizados a jugar como §YLowborn§!;;;;;;;;;x
light_foot_leader;Light Foot Leader;Commandant d'infanterie légère;Anführer der leichten Fußsoldaten;;Líder de infantería;;;;;;;;;x
light_foot_leader_desc;This character has proven to be a capable commander when leading light infantry into battle.;Ce personnage a maintes fois prouvé son efficacité en menant son bataillon d'infanterie légère au combat.;Dieser Charakter hat sich als fähiger Kommandant ausgezeichnet, wenn er die leichte Infanterie in den Kampf führt.;;Este personaje ha demostrado ser un buen comandante para guiar a la infantería ligera durante la batalla.;;;;;;;;;x
heavy_infantry_leader;Heavy Infantry Leader;Commandant d'infanterie lourde;Anführer der schweren Infanterie;;Líder de infantería pesada;;;;;;;;;x
