#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_TOG_3400;Two mysterious hunters came to me recently, telling me that I should lie with [From.GetFirstName], my ugly, deformed wife, for she shall bear me a son who will become a great and mighty king. The wise men and wise women tell me that the hunters have powers of prophecy and magic, and that I should heed their advice.;Deux chasseurs mystérieux sont venus me voir récemment, me disant que je devrais m'allonger avec [From.GetFirstName], ma femme laide et difforme, afin qu'elle puisse porter mon fils qui deviendra un roi puissant et grand.;Jüngst erschienen zwei seltsame Jäger und rieten mir [From.GetFirstName], meinem hässlichen, unförmigen Weib, beizuwohnen, da sie mir einen starken und mächtigen König gebären würde. Die weisen Männer und Frauen sagen, dass die Jäger prophetische Kräfte haben und ich ihren Rat annehmen sollte.;;Dos cazadores misteriosos vinieron a mi, diciéndome que debo yacer con [From.GetFirstName], my horrible y deforme esposa, porque ella me dará un hijo que será un gran y poderoso rey. El hombre sabio y la mujer sabia me dijeron que los cazadores tenían poderes de profecía y magia, y que debería atender su sugerencia.;;;;;;;;;x
EVTOPTA_TOG_3400;I shall lie with her.;Je vais m'allonger avec elle.;Ich werde ihr beiwohnen.;;Debo yacer con ella.;;;;;;;;;x
EVTOPTB_TOG_3400;I refuse to lie with this ugly, buffalo-like woman.;Je refuse de m'allonger avec cette espèce de buffle abjecte.;Ich weigere mich, diesem hässlichen, stiernackigen Weib beizuwohnen.;;Me niego a yacer con esta horrible mujer con pinta de búfalo.;;;;;;;;;x
EVTOPTC_TOG_3400;The hunters are merely superstitious madmen.;Ces chasseurs sont simplement des hommes fous et supersticieux.;Die Jäger sind nur abergläubische Narren.;;Los cazadores son tan sólo unos locos supersticiosos.;;;;;;;;;x
EVTDESC_TOG_3401;Your men have managed to hunt down the bear that has been killing livestock in nearby villages. The men are now calling for a feast in commemoration of the bear's spirit, called peijaiset. Since bears hold great symbolism in our life, it might not be wise to pass this opportunity.;Vos hommes ont réussi à abattre l'ours qui tuait le bétail des villages voisins. Ils prévoient une fête en commémoration de l'esprit de l'ours nommé peijaiset. L'ours tenant une grande importance symbolique dans nos coutumes, il ne serait pas sage de laisser cette opportunité passée.;Euren Männern ist es gelungen, den gewaltigen Bären, der das Vieh der umliegenden Dörfer gerissen hat, zu erlegen. Nun verlangen sie nach einem Gelage in Gedenken an den Tiergeist des Bären, den sie peijaiset nennen. Bären haben große Symbolkraft in unserem Leben, also erscheint es nicht weise, dem zu widersprechen.;;Tus hombres consiguieron cazar un oso que estaba matando al ganado en los pueblos de los alrededores. Estos hombres reclaman una fiesta conmemorando el espíritu del oso, llamado Peijaiset. Ya que los osos representan un gran simbolismo en nuestras vidas, no sería astuto dejar pasar esta oportunidad.;;;;;;;;;x
EVTOPTA_TOG_3401;Of course! Let's also hope for his good reincarnation as a creature of the forest!;Bien entendu ! Espérons aussi qu'il aura une réincarnation sans encombre parmi les créatures de la forêt.;Selbstverständlich! Lasst uns außerdem auf seine baldige Reinkarnation als eine neue Kreatur des Waldes hoffen.;;¡Claro! ¡Deseemos que se reencarne como una criatura de los bosques!;;;;;;;;;x
EVTOPTB_TOG_3401;Sadly, I have no time for this.;Malheureusement, je n'ai pas de temps pour cela.;Leider habe ich im Moment keine Zeit für solche Feste.;;Desgraciadamente no tengo tiempo para esto.;;;;;;;;;x
EVTOPTC_TOG_3401;Bear hides are valuable, so we'll sell it instead!;Les peaux d'ours ont une grande valeur. A la place, nous la vendrons.;Bärenfelle sind äußerst wertvoll, also werden wir es stattdessen verkaufen.;;Las pieles de oso son valiosas, ¡Vendámosla!;;;;;;;;;x
EVTOPTD_TOG_3401;After enjoying the feast, I shall take the bear's skull to the sacred grove.;Après avoir profiter de la fête, j'amènerais le crâne de l'ours au bosquet sacré.;Nach dem Gelage werde ich des Bären Schädel in den heiligen Hain bringen.;;Tras disfrutar de la fiesta, llevaré la calavera del oso a la pradera sagrada;;;;;;;;;x
EVTDESC_TOG_3402;As you are out hunting one afternoon, a bearded elder approaches, donning a simple traveler's cloak and a wide brimmed hat that conceals his other eye. He greets you with courtesy, requests a horn of mead, and then informs you that just yonder, a well lies forgotten, filled with gold. He wanders off, chuckling as he goes, leaving you struck with the familiarity of his presence.;Alors que vous chassez un après-midi, un ancien, barbu, s'approche, portant une simple cape de voyageur et un large chapeau cachant son autre oeil. Il vous salue courtoisement, demande une corne d'hydromel, puis vous informe que juste là-bas, un puits gît, oublié mais rempli d'or. Il repart vagabonder, gloussant doucement, vous laissant frappé[Root.GetNoneE] par la familiarité de sa présence.;Als Ihr eines Nachmittags auf der Jagd seid, begegnet Ihr einem bärtigen Alten, gekleidet in einen einfachen Mantel eines Wanderers und einen breitkrempigen Hut. Er grüßt Euch höflich, verlangt nach einem Horn Met und erzählt Euch dann von einem goldenen vergessenen Brunnen ganz in der Nähe. Dann wandert er vor sich hin kichernd von dannen.;;Una tarde mientras estás cazando, un anciano barbudo se acerca, vistiendo tan sólo una túnica de viaje y un ancho sombrero que tapa uno de sus ojos. Te saluda con entusiasmo, te pide un cuerno con bebida, y te informa que un poco más adelante hay un pozo abandonado lleno de oro. Se marcha cojeando, dejándote pensando en la familiaridad de su presencia.;;;;;;;;;x
EVTOPTA_TOG_3402;You inform your men that the wanderer was none other then Odin.;Vous informez vos hommes que ce vagabond n'était autre qu'Odin.;Ihr glaubt, dass der Wanderer Odin war.;;Informas a tus hombres que el viajero no era ni más ni menos que Odín;;;;;;;;;x
odin_option_a;You urge your horse forth to seek the God's treasure with your fellow hunters in pursuit.;Vous partez à cheval à la recherche du trésor divin, avec vos compagnons chasseurs qui vous talonnent.;Ihr treibt Euer Pferd vorwärts, dem Schatz des Gottes entgegen, gefolgt von Euren treuen Jagdbegleitern.;;Montas tu caballo para buscar el tesoro del Dios liderando tu fiel equipo de cazadores.;;;;;;;;;x
EVTOPTB_TOG_3402;You ignore your mens' insistence that the stranger was the Allfather.;Vous ignorez vos hommes qui affirment que c'était Alföðr, Père de tous.;Das soll der Allvater gewesen sein? Wohl kaum!;;Ignoras la insistencia de tus hombres acerca de que el extraño era el Señor de los Dioses;;;;;;;;;x
odin_option_b;You carry on with your hunt.;Vous poursuivez la chasse.;Ihr setzt Eure Jagd fort.;;Continuas con la caza.;;;;;;;;;x
EVTOPTC_TOG_3402;You scold your men for believing in the Gods.;Vous réprimandez vos hommes pour croire aux dieux.;Ihr scheltet Eure Männer für ihren Glauben an die Götter.;;Reprendes a tus hombres por creer en los Dioses;;;;;;;;;x
odin_option_c;Afterall, what have they done for you?;Après tout, qu'ont-ils fait pour vous ?;Was haben sie schließlich schon für euch getan?;;Después de todo, ¿Qué han hecho por ti?;;;;;;;;;x
MONTHLY_PRESTIGE_TO_LIEGE;Monthly Prestige to Liege: §G+$VALUE$§!\n;Prestige mensuel pour le seigneur lige: §G+$VALUE$§!\n;Monatliches Prestige für den Lehnsherrn: §G+$VALUE$§!\n;;Prestigio Mensual al Señor: §G+$VALUE$§!\n;;;;;;;;;x
MONTHLY_PIETY_TO_LIEGE;Monthly $PIETYNAME$ to Liege: §G+$VALUE$§!\n;$PIETYNAME$ par mois pour le seigneur lige: §G+$VALUE$§!\n;Monatliche $PIETYNAME$ für den Lehnsherrn: §G+$VALUE$§!\n;;$PIETYNAME$ Mensual al Señor: §G+$VALUE$§!\n;;;;;;;;;x
NO_LIEGEPRESTIGE;This vassal is not giving any prestige to you.\nSome buildings give prestige to the holder and the holder's liege.;Ce vassal ne vous procure pas de prestige.\nCertains bâtiments donnent du prestige au détenteur et à son seigneur lige.;Dieser Vasall gibt Euch kein Prestige.\nEinige Gebäude geben sowohl ihrem Besitzer als auch dessen Lehnsherr Prestige.;;Este vasallo no está dnándote nada de prestigio.\nAlgunas construcciones dan prestigio al poseedor y a su Señor.;;;;;;;;;x
NO_LIEGEPIETY;This vassal is not giving any $PIETYNAME$ to you.\nSome buildings give $PIETYNAME$ to the holder and the holder's liege.;Ce vassal ne vous procure pas de $PIETYNAME$.\nCertains bâtiments procurent de la $PIETYNAME$ au détenteur et à son seigneur lige.;Dieser Vasall gibt Euch keine $PIETYNAME$.\nEinige Gebäude geben sowohl ihrem Besitzer als auch dessen Lehnsherr $PIETYNAME$.;;Este vasallo no está dnándote nada de $PIETYNAME$.\nAlgunas construcciones dan $PIETYNAME$ al poseedor y a su Señor.;;;;;;;;;x
LIEGE_PRESTIGE_SELF;Prestige from own buildings: §G+$VALUE$§!;Prestige de vos propres bâtiments : §G+$VALUE$§!;Prestige von eigenen Gebäuden: §G+$VALUE$§!;;Prestigio de nuestras construcciones: §G+$VALUE$§!;;;;;;;;;x
#LIEGE_PRESTIGE;Prestige from vassal buildings: §G+$VALUE$§!;;Prestige von Vasallengebäuden: §G+$VALUE$§!;;Prestigio de las construcciones de los vasallos: §G+$VALUE$§!;;;;;;;;;x
EVTOPTA62910_CUSTOM;§RAll counties east of the Carpathians are lost.§!\nAll counties within de jure Hungary change culture to Hungarian.\n;§RTous les comtés à l'est des Carpathes sont perdus.§!\nTous les comtés de jure de la Hongrie adoptent la culture hongroise.\n;§RAlle Grafschaften östlich der Karpaten sind verloren.§!\nAlle Grafschaften innerhalb De-jure-Ungarns ändern ihre Kultur in ungarisch.\n;;§RTodos los condados al este de los cárpatos se pierden.§!\nTodos los condados dentro de la esfera de jure de Hungría cambian su cultura a Húngara.\n;;;;;;;;;x
