#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#ca_stable_4;Great Stable;;Riesiger Stall;;Establo muy grande;;;;;;;;;x
#ca_stable_5;Royal Stable;;Königlicher Stall;;Establo real;;;;;;;;;x
#ca_town_1;Castle Village;;Burgdorf;;Aldea del castillo;;;;;;;;;x
ca_town_1;Castle Town;Bourg fortifié;Burgstädtchen;;Pueblo del castillo;;;;;;;;;x
ca_town_2;Castle Town;Bourg fortifié;Burgstädtchen;;Pueblo del castillo;;;;;;;;;x
ca_town_3;Castle Town;Bourg fortifié;Burgstädtchen;;Pueblo del castillo;;;;;;;;;x
ca_town_4;Castle Town;Bourg fortifié;Burgstädtchen;;Pueblo del castillo;;;;;;;;;x
ca_town_5;Castle Town;Bourg fortifié;Burgstädtchen;;Pueblo del castillo;;;;;;;;;x
ca_town_6;Castle Town;Bourg fortifié;Burgstädtchen;;Pueblo del castillo;;;;;;;;;x
#ca_town_3;Castle City;;Burgstadt;;Ciudad del castillo;;;;;;;;;x
#ca_town_4;Large Castle City;;Große Burgstadt;;Ciudad del castillo grande;;;;;;;;;x
#ca_town_5;Great Castle City;;Riesige Burgstadt;;Ciudad del castillo muy grande;;;;;;;;;x
#ca_culture_saxon_english_1;Simple Long Bow Range;;Einfacher Langbogen-Schießplatz;;Arquería de arco largo sencilla;;;;;;;;;x
#ca_culture_scottish_1;Small Schiltron Training Ground;;Kleiner Schiltron-Übungsplatz;;Zona de entrenamiento de falanges pequeña;;;;;;;;;x
#ca_culture_scottish_2;Medium Schiltron Training Ground;;Mittlerer Schiltron-Übungsplatz;;Zona de entrenamiento de falanges mediana;;;;;;;;;x
#ca_culture_scottish_3;Large Schiltron Training Ground;;Großer Schiltron-Übungsplatz;;Zona de entrenamiento de falanges grande;;;;;;;;;x
#ca_culture_scottish_4;Great Schiltron Training Ground;;Riesiger Schiltron-Übungsplatz;;Zona de entrenamiento de falanges muy grande;;;;;;;;;x
#ca_culture_group_iberian_4;Great Cabellero Training Ground;;Riesiger Caballero-Übungsplatz;;Zona de entrenamiento de caballeros muy grande;;;;;;;;;x
#ca_culture_group_altaic_1;Small Riding Grounds;;Kleines Reitgelände;;Zona de equitación pequeña;;;;;;;;;x
#ca_culture_group_altaic_2;Medium Riding Grounds;;Mittleres Reitgelände;;Zona de equitación mediana;;;;;;;;;x
#ca_culture_group_altaic_3;Large Riding Grounds;;Großes Reitgelände;;Zona de equitación grande;;;;;;;;;x
#ca_culture_group_altaic_4;Great Riding Grounds;;Riesiges Reitgelände;;Zona de equitación muy grande;;;;;;;;;x
#ca_culture_italian_4;Great Pike Training Ground;;Riesiger Pikenier-Übungsplatz;;Zona de entrenamiento con lanza muy grande;;;;;;;;;x
#ca_culture_russian_4;Great Druzhina Training Ground;;Riesiger Druschina-Übungsplatz;;Zona de entrenamiento de tropas selectas muy grande;;;;;;;;;x
#ct_training_grounds_6;Great Militia Training Grounds;;Riesiger Miliz-Übungsplatz;;Zona de entrenamiento de la milicia muy grande;;;;;;;;;x
#ct_guard_1;City Guard Quarters;;Stadt-Wachquartiere;;Cuarteles de la guardia de la ciudad;;;;;;;;;x
#ct_guard_2;Small City Barracks;;Kleine Stadtkaserne;;Cuartel de la ciudad pequeño;;;;;;;;;x
#ct_guard_3;Medium City Barracks;;Mittlere Stadtkaserne;;Cuartel de la ciudad mediano;;;;;;;;;x
#ct_guard_4;Large City Barracks;;Große Stadtkaserne;;Cuartel de la ciudad grande;;;;;;;;;x
#ct_guard_5;Great City Barracks;;Riesige Stadtkaserne;;Cuartel de la ciudad muy grande;;;;;;;;;x
#ct_guard_6;Huge City Barracks;;Gewaltige Stadtkaserne;;Cuartel de la ciudad enorme;;;;;;;;;x
tp_barracks_1;Militia Quarters;Quartiers de la milice;Kirchenmilizquartiere;;Cuarteles de la milicia de la iglesia;;;;;;;;;x
tp_barracks_2;Militia Quarters;Quartiers de la milice;Kirchenmilizquartiere;;Cuarteles de la milicia de la iglesia;;;;;;;;;x
tp_barracks_3;Militia Quarters;Quartiers de la milice;Kirchenmilizquartiere;;Cuarteles de la milicia de la iglesia;;;;;;;;;x
tp_barracks_4;Militia Quarters;Quartiers de la milice;Kirchenmilizquartiere;;Cuarteles de la milicia de la iglesia;;;;;;;;;x
tp_barracks_5;Militia Quarters;Quartiers de la milice;Kirchenmilizquartiere;;Cuarteles de la milicia de la iglesia;;;;;;;;;x
tp_barracks_6;Militia Quarters;Quartiers de la milice;Kirchenmilizquartiere;;Cuarteles de la milicia de la iglesia;;;;;;;;;x
#tp_barracks_2;Small Church Militia Grounds;;Kleines Kirchenmilizgelände;;Zona de la milicia de la iglesia pequeña;;;;;;;;;x
#tp_barracks_3;Medium Church Militia Grounds;;Mittleres Kirchenmilizgelände;;Zona de la milicia de la iglesia mediana;;;;;;;;;x
#tp_barracks_4;Large Church Militia Grounds;;Großes Kirchenmilizgelände;;Zona de la milicia de la iglesia grande;;;;;;;;;x
#tp_barracks_5;Great Church Militia Grounds;;Riesiges Kirchenmilizgelände;;Zona de la milicia de la iglesia muy grande;;;;;;;;;x
#tp_barracks_6;Huge Church Militia Grounds;;Gewaltiges Kirchenmilizgelände;;Zona de la milicia de la iglesia enorme;;;;;;;;;x
#tp_elite_barracks_1;Church Guard Quarters;;Kirchen-Wachquartiere;;Cuarteles de la guardia religiosa;;;;;;;;;x
#tp_elite_barracks_2;Small Church Barracks;;Kleine Kirchenkaserne;;Cuartel de la iglesia pequeño;;;;;;;;;x
#tp_elite_barracks_3;Medium Church Barracks;;Mittlere Kirchenkaserne;;Cuartel de la iglesia mediano;;;;;;;;;x
#tp_elite_barracks_4;Large Church Barracks;;Große Kirchenkaserne;;Cuartel de la iglesia grande;;;;;;;;;x
#tp_elite_barracks_5;Great Church Barracks;;Riesige Kirchenkaserne;;Cuartel de la iglesia muy grande;;;;;;;;;x
#tp_elite_barracks_6;Huge Church Barracks;;Gewaltige Kirchenkaserne;;Cuartel de la iglesia enorme;;;;;;;;;x
#tp_town_1;Church Village;;Kirchendorf;;Pueblo de la iglesia;;;;;;;;;x
#k_andalusia;Al-Andalus;;Al-Andalus;;Al-Andalus;;;;;;;;;x
k_andalusia_adj;Andalusian;andalouse;Andalusisch;;Andalusí;;;;;;;;;x
DIFFRATING_0;Impossible;Impossible;Unmöglich;;Imposible;;;;;;;;;x
DIFFRATING_10;Almost Impossible;Presque impossible;Fast unmöglich;;Casi imposible;;;;;;;;;x
DIFFRATING_20;Very Hard;Très difficile;Sehr schwer;;Muy difícil;;;;;;;;;x
DIFFRATING_30;Hard;Difficile;Schwer;;Difícil;;;;;;;;;x
DIFFRATING_40;Relatively Hard;Relativement difficile;Relativ schwer;;Relativamente difícil;;;;;;;;;x
DIFFRATING_50;Normal;Normal;Normal;;Normal;;;;;;;;;x
DIFFRATING_60;Relatively Easy;Relativement facile;Relativ einfach;;Relativamente fácil;;;;;;;;;x
DIFFRATING_70;Easy;Facile;Einfach;;Fácil;;;;;;;;;x
DIFFRATING_80;Very Easy;Très facile;Sehr einfach;;Muy fácil;;;;;;;;;x
DIFFRATING_90;Too Easy;Trop facile;Zu einfach;;Demasiado fácil;;;;;;;;;x
DIFFRATING_100;Pointless;Inutile;Sinnlos;;Sin sentido;;;;;;;;;x
WAR_NAME_OTHER_CLAIM;$ORDER$$FIRST_ADJ$ War for $CLAIMANT$'s claim on $OTHER_TITLE$;$ORDER$Guerre $FIRST_ADJ$ pour appuyer la revendication de $CLAIMANT$ sur $OTHER_TITLE$;$ORDER$$FIRST_ADJ$er Krieg um $CLAIMANT$s Anspruch auf $OTHER_TITLE$;;$ORDER$Guerra $FIRST_ADJ$ por la reclamación de $CLAIMANT$ sobre $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_OTHER_DEJURECLAIM;$ORDER$$FIRST_ADJ$ Ducal War for $CLAIMANT$'s claim on $OTHER_TITLE$;$ORDER$Guerre de revendication ducale par $CLAIMANT$ de $FIRST$ pour obtenir $OTHER_TITLE$;$ORDER$$FIRST_ADJ$er Herzogskrieg um $CLAIMANT$´s Anspruch auf $OTHER_TITLE$;;$ORDER$Guerra Ducal $FIRST_ADJ$ por la reclamación de $CLAIMANT$ sobre $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_OTHER_DEJUREBARONYCLAIM;$ORDER$$FIRST_ADJ$ County War for $CLAIMANT$'s claim on $OTHER_TITLE$;$ORDER$Guerre $FIRST_ADJ$ de revendication comtale de jure pour $CLAIMANT$ pour : $OTHER_TITLE$;$ORDER$$FIRST_ADJ$er Grafschaftskrieg um $CLAIMANT$s Anspruch auf $OTHER_TITLE$;;$ORDER$Guerra Condal $FIRST_ADJ$ por la reclamación de $CLAIMANT$ sobre $OTHER_TITLE$;;;;;;;;;x
WAR_NAME_OTHER_SUCCESSION;$ORDER$$FIRST_ADJ$ War to install $CLAIMANT$ in $SECOND$;$ORDER$Guerre $FIRST_ADJ$ visant à placer $CLAIMANT$ sur le trône de $SECOND$;$ORDER$$FIRST_ADJ$er Krieg zur Einsetzung von $CLAIMANT$ in $SECOND$;;$ORDER$Guerra $FIRST_ADJ$ para poner a $CLAIMANT$ en el trono de $SECOND$;;;;;;;;;x
IS_NOT_DE_JURE_LIEGE_OR_ABOVE;Is NOT de jure liege or above;N'est pas seigneur de jure ni au-delà;Ist NICHT De-jure-Lehnsherr oder ranghöher;;NO es señor o superior de iure;;;;;;;;;x
IS_DE_JURE_LIEGE_OR_ABOVE;Is de jure liege or above;Est seigneur de jure ou au-delà;Ist De-jure-Lehnsherr oder ranghöher;;Es señor o superior de iure;;;;;;;;;x
MAXIMUM_RAISABLE_LEVY;Levy at disposal due to laws: §Y$VALUE$%§!;Levées à disposition grâce aux lois : §Y$VALUE$%§!;Rechtsbedingte Wehrpflichtigenverfügbarkeit: §Y$VALUE$%§!;;Leva disponible merced a las leyes: §Y$VALUE$%§!;;;;;;;;;x
LEVY_PERC_DESC;We are allowed to raise the top §Y$PERC$%§W of the levy;Nous sommes autorisés à lever les §Y$PERC$%§W supérieurs des troupes.;Uns ist gestattet, §Y$PERC$%§W der Aufgebote auszuheben;;Se nos permite reclutar el máximo §Y$PERC$%§W de la leva;;;;;;;;;x
#LEVY_PERC_DESC3;$THEM$ reserves §Y$PERC$%§! of each troop type as personal guard;;$THEM$ behält §Y$PERC$%§! jedes Truppentyps als Leibwache zurück;;$THEM$ se reserva el §Y$PERC$%§! de cada clase de soldado como guardia personal;;;;;;;;;x
RAISABLE_AMOUNT_LEVY;Due to laws(§Y$MAX$%§!) and opinion(§Y$OPINION$%§!), we can raise §Y$PERCENT$%§! of the levy;Les lois (§Y$MAX$%§!) et l'opinion (§Y$OPINION$%§!) nous permettent de lever §Y$PERCENT$%§! des troupes.;Rechtsbedingt (§Y$MAX$%§!) und meinungsbedingt (§Y$OPINION$%§!) können wir §Y$PERCENT$%§! der Aufgebote ausheben;;Merced a las leyes(§Y$MAX$%§!) y la opinión(§Y$OPINION$%§!), podemos reclutar el §Y$PERCENT$%§! de la leva;;;;;;;;;x
MINIMUM_RAISABLE_LEVY;However, we are always allowed to raise at least §Y$PERCENT$%§! of the levy;Mais nous sommes toujours autorisés à lever au moins §Y$PERCENT$%§! des troupes.;Uns ist aber stets gestattet, mindestens §Y$PERCENT$%§! der Aufgebote auszuheben;;No obstante, siempre se nos permite reclutar al menos el §Y$PERCENT$%§! de la leva;;;;;;;;;x
AI_WE_ARE_TOTALLY_BEATEN;We are totally beaten';Nous sommes totalement vaincus.;Wir sind total am Ende;;Nos han vencido totalmente;;;;;;;;;x
AI_THIS_IS_GOOD_FOR_US;The best I can hope for';Je ne pouvais pas espérer mieux.;Auf mehr kann ich nicht hoffen;;Lo mejor que puedo esperar;;;;;;;;;x
AI_WE_ARE_WINNING_SMALL;Things are certainly going my way';Les choses vont dans mon sens.;Es läuft definitiv gut für mich;;Las cosas van como deseo;;;;;;;;;x
AI_WE_ARE_WINNING_BIG;I've already won, give up now and I'll spare your life';J'ai déjà gagné. Si vous vous rendez maintenant, vous aurez la vie sauve.;Ich habe bereits gewonnen. Ergebt Euch sofort und ich werde Euer Leben verschonen;;Ya he vencido, ríndete y te perdonaré la vida;;;;;;;;;x
AI_WE_ARE_LOSING_SMALL;Come on, you pansy!';Allez, mauviette !;Komm schon, du Weichei!;;¡Vamos, cobarde!;;;;;;;;;x
AI_WE_ARE_LOSING;It's just a flesh wound!';Ce n'est qu'une blessure de chair !;Das ist doch nur eine Fleischwunde!;;¡Solo es una herida superficial!;;;;;;;;;x
AI_WE_ARE_LOSING_BIG;I'm losing, but won't give up yet...';Je perds, mais je ne renonce pas...;Ich bin am Verlieren, aber ich werde noch nicht aufgeben ...;;Estoy perdiendo, pero no voy a rendirme aún...;;;;;;;;;x
AIREASON_OUR_PRISONER;Is our prisoner;Est notre prisonnier;Ist unser Gefangener;;Es nuestro prisionero;;;;;;;;;x
CREATING_PROVINCE;Creating Counties;Création de comtés;Provinzen erstellen;;Creación de provincias;;;;;;;;;x
LEDGER_OUR_CLAIMANTS;Our Claimants;Nos prétendants;Unsere Titelforderer;;Nuestros pretendientes;;;;;;;;;x
LEDGER_CLAIMS;Claims;Revendications;Ansprüche;;Reclamaciones;;;;;;;;;x
LEDGER_HEADER_VASSALS;Your Direct Vassals;Nos vassaux directs;Eure direkten Vasallen;;Tus vasallos directos;;;;;;;;;x
LEDGER_HEADER_ALL_VASSALS;All Vassals In Realm;Nos vassaux directs et indirects;Alle Vasallen im Reich;;Todos los vasallos del reino;;;;;;;;;x
LEDGER_HEADER_COURTIERS;Your Court;Notre Cour;Euer Hof;;Tu corte;;;;;;;;;x
LEDGER_COUNCILLOR;Councillor;Conseiller;Ratsmitglied;;Consejero;;;;;;;;;x
LEDGER_COURTIER;Courtier;Courtisan;Höfling;;Cortesano;;;;;;;;;x
LEDGER_PRISONER;Prisoner;Prisonnier;Gefangener;;Prisionero;;;;;;;;;x
LEDGER_HEADER_REALM_LEVIES;Your Realm Levies;Nos levées de troupes;Aufgebote Eures Reichs;;Levas de tu reino;;;;;;;;;x
LEDGER_TOTAL;Total;Total;Gesamt;;Total;;;;;;;;;x
LEDGER_SETTLEMENT_BUILDING;Currently Building;Actuellement en construction;Im Bau:;;Edificios en la actualidad;;;;;;;;;x
ENDGAME_TEXT_ENDGAME;The Renaissance sweeps across Europe and the Feudal era draws to a close. ;La Renaissance déferle sur l'Europe et l'époque féodale s'achève. ;Die Renaissance fegt über Europa und die Feudalzeit neigt sich ihrem Ende.;;El Renacimiento recorre Europa y la época feudal toca a su fin. ;;;;;;;;;x
ENDGAME_TEXT_LANDLESS;After playing $NUMCHARS$ characters, you have lost your last County. $ENDCHAR$ disappears into obscurity... ;Après avoir incarné $NUMCHARS$ personnages, vous avez perdu votre dernier comté. $ENDCHAR$ disparaît dans l'obscurité... ;Nachdem Ihr $NUMCHARS$ Charaktere gespielt habt, büßt Ihr Eure letzte Grafschaft ein. $ENDCHAR$ gerät in Vergessenheit ...;;Tras jugar con $NUMCHARS$ personajes, has perdido tu último condado. $ENDCHAR$ cae en el olvido... ;;;;;;;;;x
COMBATEND_PIETY_LOST;§Y[Player.Religion.GetPietyName] Lost in Battle§!;§Y[Player.Religion.GetPietyName] perdue lors de la bataille§!;§Y[Player.Religion.GetPietyName] im Gefecht verloren§!;;§Y[Player.Religion.GetPietyName] perdida en batalla§!;;;;;;;;;x
COMBATEND_WEALTH_STOLEN_LOST;§YGold Lost in Siege§!;§YOr perdu lors du siège§!;§YGold im Gefecht verloren§!;;§YOro perdido en asedio§!;;;;;;;;;x
COMBATEND_PRESTIGE_LOST;§YPrestige Lost in Battle§!;§YPrestige perdu lors de la bataille§!;§YPrestige im Gefecht verloren§!;;§YPrestigio perdido en batalla§!;;;;;;;;;x
COMBATEND_PIETY_SIEGE_LOST;§Y[Player.Religion.GetPietyName] Lost in Siege§!;§Y[Player.Religion.GetPietyName] perdue lors du siège§!;§Y[Player.Religion.GetPietyName] bei Belagerung verloren§!;;§Y[Player.Religion.GetPietyName] perdida en asedio§!;;;;;;;;;x
COMBATEND_PIETY_SIEGE;§Y[Player.Religion.GetPietyName] Gained in Siege§!;§Y[Player.Religion.GetPietyName] acquise lors du siège§!;§Y[Player.Religion.GetPietyName] bei Belagerung gewonnen§!;;§Y[Player.Religion.GetPietyName] lograda en asedio§!;;;;;;;;;x
ASSAULT_DESC;§YAttempt an Assault§!;§YTenter un assaut§!;Angriff auf Besitztum;;Intento de asaltar posesión;;;;;;;;;x
ASSAULT_ALREADY_ASSAULTING;Already assaulting holding;Propriété déjà prise d'assaut;Angriff auf Besitztum ist bereits im Gange;;La posesión ya está siendo asaltada;;;;;;;;;x
ASSAULT_NOT_LEADING_SIEGE;We cannot order an assault since we are not the leader of the siege;Dans la mesure où nous ne menons pas le siège, nous ne pouvons ordonner aucun assaut.;Wir können keinen Angriff befehlen, da wir die Belagerung nicht anführen;;No podemos ordenar un asalto por que no lideramos el asedio;;;;;;;;;x
ASSAULT_ENOUGH_DAYS;We can order an assault on the holding, but we might take serious losses if we attempt to do so;Nous pouvons ordonner un assaut contre la propriété, mais nous risquons alors de subir de lourdes pertes.;Wir können einen Angriff auf das Besitztum befehlen, aber dabei könnten wir schwere Verluste erleiden;;Podemos ordenar el asalto a la posesión, pero podríamos sufrir graves pérdidas si lo intentamos;;;;;;;;;x
ASSAULT_DAYSREQ;Time required before attempting assault: §Y$DAYS$§! day(s);Délai requis avant de tenter un assaut : §Y$DAYS$§! jours;Erforderliche Tage vor Angriffsversuch: §Y$DAYS$§!;;Tiempo requerido para intentar el asalto: §Y$DAYS$§! día(s);;;;;;;;;x
ASSAULT_FORTLEVEL_DAYS;Base days depending on fort level: §Y$DAYS$§!;Nombre de jours en fonction du niveau de fortification : §Y$DAYS$§!;Von Festungsstärke abhängende Grundtage: §Y$DAYS$§!;;Días mínimos en función del nivel de la fortificación: §Y$DAYS$§!;;;;;;;;;x
ASSAULT_RELATIVE_SIZE;Time reduction based on relative army strength: $PERC$;Réduction du délai en fonction de la puissance relative de l'armée : $PERC$;Auf relativer Armeestärke basierender Zeitabzug: $PERC$;;Reducción de tiempo basada en el poder relativo del ejército: $PERC$;;;;;;;;;x
ASSAULT_NOT_ENOUGH_DAYS;We need another §Y$DAYS_LEFT$§! days(s) to complete the construction of our siege weapons;Il nous faut encore §Y$DAYS_LEFT$§! jours pour achever la construction de nos armes de siège.;Tage bis zur Fertigstellung unserer Belagerungswaffen: §Y$DAYS_LEFT$§!;;Precisamos §Y$DAYS_LEFT$§! día(s) más para terminar la construcción de nuestras armas de asedio;;;;;;;;;x
BASE_TROOP_VALUE_GARRISON;Base Garrison size: $VALUE$;Taille de la garnison de base : $VALUE$;Basis-Garnisonsgröße: $VALUE$;;Tamaño de la guarnición de la base: $VALUE$;;;;;;;;;x
MODIFIED_TROOP_VALUE_GARRISON;Final Garrison size: §Y$VALUE$§!;Taille finale de la garnison : §Y$VALUE$§!;Endgültige Garnisonsgröße: §Y$VALUE$§!;;Tamaño final de la guarnición: §Y$VALUE$§!;;;;;;;;;x
occupied;Recently Conquered;Récemment conquis;Kürzlich erobert;;Recientemente Conquistado;;;;;;;;;x
