F:\Games\Steam\steamapps\common\Stellaris\common\global_ship_designs\marauder_ship_designs.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\global_ship_designs\mining_drone_designs.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\global_ship_designs\pirate_ship_designs.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\global_ship_designs\space_monster_designs.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\global_ship_designs\space_whale_designs.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\global_ship_designs\swarm_ship_designs.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\global_ship_designs\utopia_designs.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\governments\00_governments.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\governments\authorities\00_authorities.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\governments\civics\00_civics.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\governments\readme_requirements.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\graphical_culture\00_graphical_culture.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\mandates\00_mandates.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\map_modes\00_map_modes.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\megastructures\00_ring_world.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\megastructures\01_dyson_sphere.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\megastructures\02_spy_orb.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\megastructures\03_think_tank.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\megastructures\05_gateways.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\megastructures\README.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\megastructures\habitats.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\AI.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\ART1.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\ART2.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\ART3.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\ART4.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\AVI1.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\AVI2.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\AVI3.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\AVI4.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\Cybrex.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\Extradimensional.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\FUN1.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\FUN2.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\FUN3.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\FUN4.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\HIVE.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\HUM1.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\HUM2.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\HUM3.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\HUM4.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\HUMAN1.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\HUMAN2.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\HUMAN3.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MACHINE1.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MACHINE2.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MACHINE3.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MACHINE4.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MAM1.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MAM2.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MAM3.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MAM4.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MOL1.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MOL2.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MOL3.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\MOL4.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\PLANT.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\PLANT2.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\PLANT3.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\PLANT4.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\PRT1.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\Prethoryn.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\REP1.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\REP2.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\REP3.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\name_lists\REP4.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\notification_modifiers\00_notification_modifiers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\observation_station_missions\00_missions.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\on_actions\00_on_actions.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\on_actions\01_planet_destruction.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\opinion_modifiers\00_opinion_modifiers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\opinion_modifiers\01_personality_opinions.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\personalities\00_personalities.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\personalities\01_fallen_empire_personalities.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\planet_classes\00_planet_classes.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\planet_classes\00_planet_classes_guardians.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\planet_classes\01_planet_classes_apocalypse.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\planet_modifiers\00_planet_modifiers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\policies\00_policies.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\pop_faction_types\00_imperialist.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\pop_faction_types\00_isolationist.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\pop_faction_types\00_progressive.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\pop_faction_types\00_prosperity.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\pop_faction_types\00_supremacist.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\pop_faction_types\00_technologist.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\pop_faction_types\00_totalitarian.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\pop_faction_types\00_traditionalist.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\pop_faction_types\00_xenoist.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\precursor_civilizations\00_precursor_civilizations.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_effects\00_scripted_effects.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_effects\marauder_tribute_effects.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_effects\mercenary_fleet_effects.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_effects\pirate_fleet_effects.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_effects\prethoryn_fleet_effects.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_loc\00_scripted_loc.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_loc\00_scripted_loc_fr.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_triggers\00_scripted_triggers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_triggers\00_scripted_triggers_frloc.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_triggers\00_scripted_triggers_robot_portraits.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_triggers\01_scripted_triggers_marauder_tribute.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_triggers\01_scripted_triggers_planet_killers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\scripted_variables\00_scripted_variables.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\ai.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\ancient_drones.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\ancient_stations.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\battleship.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\colonizer.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\colossus.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\constructor.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\corvette.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\cruiser.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\crystal_monster.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\destroyer.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\extra_dimensional.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\fallen_empire.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\generic_ships.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\guardian.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\nomad.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\other.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\pirate.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\psionic.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\science.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\space_monster.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\space_whale.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\starbase.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\swarm.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\titan.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\section_templates\transport.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\sector_types\sector_types.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_behaviors\00_default.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_behaviors\00_strike_craft.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_behaviors\01_standard_ship_behaviors.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_behaviors\02_special_ship_behaviours.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\00_ship_sizes.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\00_starbases.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\01_colossi.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\02_event_ships.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\03_swarm_ships.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\04_fallen_empires.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\05_extra_dimensional.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\06_crystal_entities.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\07_space_monsters.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\08_marauder_ships.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\09_pirates_ships.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\10_ai_ships.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\11_guardians.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\ship_sizes\12_psionic.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\apocalypse_intializers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\crisis_initializers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\empire_initializers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\example.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\fallen_empire_initializers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\guardian_system_initializers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\hostile_system_initializers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\marauder_initializers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\misc_system_initializers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\prescripted_species_systems.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\special_system_initializers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\solar_system_initializers\utopia_initializers.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\special_projects\00_projects.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\special_projects\00_projects_2.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\special_projects\00_projects_3.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\special_projects\00_projects_4.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\special_projects\00_projects_5.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\special_projects\00_projects_apocalypse.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\special_projects\00_projects_guardian.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\special_projects\00_projects_horizonsignal.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\special_projects\00_projects_utopia.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\species_archetypes\00_species_archetypes.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\species_classes\00_species_classes.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\species_classes\01_base_species_classes.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\species_names\ascension_names.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\species_names\machine_names.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\species_names\species_00.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\species_names\species_01.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\species_rights\species_rights.txt,vanilla
F:\Games\Steam\steamapps\common\Stellaris\common\star_classes\00_star_classes.txt,vanilla
